,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
119,0.6666666666666666,0.5,0.3333333333333333,0.5,M,Tomas Berdych,Ryan Harrison,hard,aus
120,0.5,0.543859649122807,0.5,0.45614035087719296,M,Roger Federer,Noah Rubin,hard,aus
121,0.5625,0.4925373134328358,0.4375,0.5074626865671642,M,Noah Rubin,Roger Federer,hard,aus
122,0.625,0.5151515151515151,0.375,0.48484848484848486,M,Dudi Sela,Lukas Lacko,hard,aus
123,0.2,0.45588235294117646,0.8,0.5441176470588235,M,Lukas Lacko,Dudi Sela,hard,aus
124,0.4,0.5185185185185185,0.6,0.48148148148148145,M,Kei Nishikori,Jeremy Chardy,hard,aus
125,0.5,0.5081967213114754,0.5,0.4918032786885246,M,Jeremy Chardy,Kei Nishikori,hard,aus
126,0.6363636363636364,0.42592592592592593,0.36363636363636365,0.5740740740740741,M,Steve Johnson,Stan Wawrinka,hard,aus
127,1.0,0.5,0.0,0.5,M,Stan Wawrinka,Steve Johnson,hard,aus
128,0.625,0.45918367346938777,0.375,0.5408163265306123,M,Viktor Troicki,Paolo Lorenzi,hard,aus
129,0.55,0.4523809523809524,0.45,0.5476190476190477,M,Paolo Lorenzi,Viktor Troicki,hard,aus
130,0.2,0.44776119402985076,0.8,0.5522388059701493,M,Steve Darcis,Diego Schwartzman,hard,aus
131,0.2,0.5,0.8,0.5,M,Diego Schwartzman,Steve Darcis,hard,aus
132,0.4375,0.45348837209302323,0.5625,0.5465116279069767,M,Nick Kyrgios,Andreas Seppi,hard,aus
133,0.5185185185185185,0.5084745762711864,0.48148148148148145,0.4915254237288136,M,Andreas Seppi,Nick Kyrgios,hard,aus
134,0.26666666666666666,0.4444444444444444,0.7333333333333333,0.5555555555555556,M,Dusan Lajovic,Jo Wilfried Tsonga,hard,aus
135,0.0,0.5789473684210527,1.0,0.42105263157894735,M,Jo Wilfried Tsonga,Dusan Lajovic,hard,aus
136,0.6,0.5,0.4,0.5,M,Jack Sock,Karen Khachanov,hard,aus
137,0.42857142857142855,0.49206349206349204,0.5714285714285714,0.5079365079365079,M,Karen Khachanov,Jack Sock,hard,aus
138,0.5263157894736842,0.5520833333333334,0.47368421052631576,0.4479166666666667,M,Victor Estrella Burgos,Bernard Tomic,hard,aus
139,0.5384615384615384,0.5288461538461539,0.46153846153846156,0.47115384615384615,M,Bernard Tomic,Victor Estrella Burgos,hard,aus
140,0.2,0.5357142857142857,0.8,0.4642857142857143,M,Marin Cilic,Daniel Evans,hard,aus
141,0.6153846153846154,0.49206349206349204,0.38461538461538464,0.5079365079365079,M,Daniel Evans,Marin Cilic,hard,aus
142,0.4117647058823529,0.532258064516129,0.5882352941176471,0.46774193548387094,M,Alexandr Dolgopolov,Gael Monfils,hard,aus
143,0.5,0.5555555555555556,0.5,0.4444444444444444,M,Gael Monfils,Alexandr Dolgopolov,hard,aus
144,0.8,0.4838709677419355,0.2,0.5161290322580645,M,Philipp Kohlschreiber,Donald Young,hard,aus
145,0.3333333333333333,0.46511627906976744,0.6666666666666666,0.5348837209302325,M,Donald Young,Philipp Kohlschreiber,hard,aus
146,0.6666666666666666,0.5454545454545454,0.3333333333333333,0.45454545454545453,M,Frances Tiafoe,Alexander Zverev,hard,aus
147,0.75,0.5454545454545454,0.25,0.45454545454545453,M,Alexander Zverev,Frances Tiafoe,hard,aus
148,0.7142857142857143,0.4528301886792453,0.2857142857142857,0.5471698113207547,M,Rafael Nadal,Marcos Baghdatis,hard,aus
149,0.4,0.515625,0.6,0.484375,M,Marcos Baghdatis,Rafael Nadal,hard,aus
150,0.5555555555555556,0.49206349206349204,0.4444444444444444,0.5079365079365079,M,Yoshihito Nishioka,Roberto Bautista Agut,hard,aus
151,0.0,0.4647887323943662,1.0,0.5352112676056338,M,Roberto Bautista Agut,Yoshihito Nishioka,hard,aus
152,0.5,0.4852941176470588,0.5,0.5147058823529411,M,David Ferrer,Ernesto Escobedo,hard,aus
153,0.8333333333333334,0.4880952380952381,0.16666666666666666,0.5119047619047619,M,Ernesto Escobedo,David Ferrer,hard,aus
154,0.3333333333333333,0.425531914893617,0.6666666666666666,0.574468085106383,M,Rogerio Dutra Silva,Gilles Simon,hard,aus
155,1.0,0.48,0.0,0.52,M,Gilles Simon,Rogerio Dutra Silva,hard,aus
156,0.7142857142857143,0.5076923076923077,0.2857142857142857,0.49230769230769234,M,Milos Raonic,Gilles Muller,hard,aus
157,0.5238095238095238,0.5245901639344263,0.47619047619047616,0.47540983606557374,M,Gilles Muller,Milos Raonic,hard,aus
158,0.5,0.45454545454545453,0.5,0.5454545454545454,M,Jordan Thompson,Dominic Thiem,hard,aus
159,1.0,0.5074626865671642,0.0,0.4925373134328358,M,Dominic Thiem,Jordan Thompson,hard,aus
160,0.65,0.5520833333333334,0.35,0.4479166666666667,M,Fabio Fognini,Benoit Paire,hard,aus
161,0.0,0.532608695652174,1.0,0.4673913043478261,M,Benoit Paire,Fabio Fognini,hard,aus
162,0.6842105263157895,0.5769230769230769,0.3157894736842105,0.4230769230769231,M,Andrew Whittington,Ivo Karlovic,hard,aus
163,0.3333333333333333,0.5652173913043478,0.6666666666666666,0.43478260869565216,M,Ivo Karlovic,Andrew Whittington,hard,aus
164,0.6666666666666666,0.4782608695652174,0.3333333333333333,0.5217391304347826,M,David Goffin,Radek Stepanek,hard,aus
165,0.5714285714285714,0.5681818181818182,0.42857142857142855,0.4318181818181818,M,Radek Stepanek,David Goffin,hard,aus
166,0.5,0.4473684210526316,0.5,0.5526315789473685,M,Hyeon Chung,Grigor Dimitrov,hard,aus
167,0.7142857142857143,0.5070422535211268,0.2857142857142857,0.49295774647887325,M,Grigor Dimitrov,Hyeon Chung,hard,aus
168,0.5,0.47368421052631576,0.5,0.5263157894736842,M,Richard Gasquet,Carlos Berlocq,hard,aus
