,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament,handedness,Height
471,0.194444444,0.585365854,111.7916667,88.85106383,0.486486486,0.513513514,0.032520325,M,Gilles Muller,Aljaz Bedene,101,0.601626016,grass,wimbledon,R,72.05
472,0.095890411,0.540740741,0,0,0.524390244,0.475609756,0.059259259,M,Victor Estrella Burgos,Aljaz Bedene,142,0.607407407,hard,aus,R,72.05
479,0.02739726,0.848837209,0,0,0.5,0.5,0,M,Tennys Sandgren,Mikhail Kukushkin,93,0.720930233,clay,french,R,72.05
480,0.02020202,0.761538462,89.88888889,62.86666667,0.460526316,0.539473684,0.007692308,M,Roberto Bautista Agut,Mikhail Kukushkin,122,0.584615385,clay,french,R,72.05
481,0.120879121,0.733870968,0,0,0.517241379,0.482758621,0,M,Taro Daniel,Mikhail Kukushkin,138,0.701612903,grass,wimbledon,R,72.05
482,0.029411765,0.68,0,0,0.55952381,0.44047619,0.006666667,M,Mischa Zverev,Mikhail Kukushkin,130,0.56,grass,wimbledon,R,72.05
483,0.130434783,0.616071429,100.9275362,85.02439024,0.521126761,0.478873239,0.017857143,M,Lucas Pouille,Mikhail Kukushkin,107,0.633928571,hard,us,R,72.05
486,0.127659574,0.516483516,0,0,0.511111111,0.488888889,0.010989011,M,Roberto Bautista Agut,John Millman,80,0.494505495,clay,french,R,72.05
487,0.111111111,0.569620253,114.3111111,85.46875,0.527777778,0.472222222,0.025316456,M,Rafael Nadal,John Millman,58,0.455696203,grass,wimbledon,R,72.05
488,0.040540541,0.711538462,108.3108108,87.92857143,0.536231884,0.463768116,0.019230769,M,Nick Kyrgios,John Millman,116,0.663461538,hard,us,R,72.05
489,0.081967213,0.635416667,107.5901639,85.26470588,0.5,0.5,0.010416667,M,Malek Jaziri,John Millman,109,0.645833333,hard,us,R,72.05
490,0.029411765,0.612612613,107.6470588,84.38095238,0.428571429,0.571428571,0.009009009,M,Philipp Kohlschreiber,John Millman,94,0.567567568,hard,us,R,72.05
491,0.057692308,0.571428571,0,0,0.5,0.5,0.032967033,M,John Millman,Roberto Bautista Agut,102,0.615384615,clay,french,R,72.05
492,0.04,0.595238095,92.81333333,78.38,0.525,0.475,0.007936508,M,Mikhail Kukushkin,Roberto Bautista Agut,134,0.634920635,clay,french,R,72.05
493,0.074074074,0.606741573,86.16666667,70.32258065,0.49122807,0.50877193,0.04494382,M,Jiri Vesely,Roberto Bautista Agut,94,0.640449438,clay,french,R,72.05
494,0,0.763157895,73.12068966,58.05882353,0.472222222,0.527777778,0.013157895,M,Rafael Nadal,Roberto Bautista Agut,56,0.473684211,clay,french,R,72.05
495,0.096153846,0.722222222,0,0,0.547169811,0.452830189,0,M,Andreas Haider Maurer,Roberto Bautista Agut,94,0.736111111,grass,wimbledon,R,72.05
496,0.028169014,0.669811321,0,0,0.492753623,0.507246377,0.028301887,M,Peter Gojowczyk,Roberto Bautista Agut,126,0.650943396,grass,wimbledon,R,72.05
497,0.030927835,0.664383562,107.5051546,92.95652174,0.5,0.5,0.020547945,M,Kei Nishikori,Roberto Bautista Agut,150,0.657534247,grass,wimbledon,R,72.05
498,0,0.791044776,106.1886792,88.90909091,0.387096774,0.612903226,0.044776119,M,Marin Cilic,Roberto Bautista Agut,55,0.462686567,grass,wimbledon,R,72.05
499,0,0.619565217,102.0526316,80.82352941,0.490566038,0.509433962,0.010869565,M,Juan Martin del Potro,Roberto Bautista Agut,75,0.576086957,hard,us,R,72.05
500,0.157894737,0.633333333,108.5263158,89.19047619,0.448979592,0.551020408,0.016666667,M,Guido Pella,Roberto Bautista Agut,85,0.816666667,hard,aus,R,72.05
501,0.142857143,0.818181818,93,82.53846154,0.553191489,0.446808511,0.012987013,M,Yoshihito Nishioka,Roberto Bautista Agut,111,0.61038961,hard,aus,R,72.05
502,0.047169811,0.582417582,104.1792453,87.21126761,0.527272727,0.472727273,0.027472527,M,David Ferrer,Roberto Bautista Agut,172,0.604395604,hard,aus,R,72.05
503,0.090909091,0.692913386,105.1931818,91.74285714,0.558441558,0.441558442,0.031496063,M,Milos Raonic,Roberto Bautista Agut,112,0.606299213,hard,aus,R,72.05
504,0,0.428571429,107.5777778,80.12280702,0.490196078,0.509803922,0.028571429,M,Nikoloz Basilashvili,Gilles Simon,98,0.485714286,clay,french,R,72.05
505,0.111111111,0.473684211,0,0,0.507462687,0.492537313,0.042105263,M,Nicolas Jarry,Gilles Simon,123,0.705263158,grass,wimbledon,R,72.05
506,0.032258065,0.632653061,112.3333333,87.63461538,0.505617978,0.494382022,0.013605442,M,Dominic Thiem,Gilles Simon,125,0.605442177,grass,wimbledon,R,72.05
507,0.040816327,0.515789474,104.4489796,81.06818182,0.612244898,0.387755102,0.021052632,M,Sam Querrey,Gilles Simon,81,0.515789474,hard,us,R,72.05
508,0.051282051,0.469879518,0,0,0.5,0.5,0.036144578,M,Michael Mmoh,Gilles Simon,95,0.674698795,hard,aus,R,72.05
509,0.063829787,0.701492537,0,0,0.490196078,0.509803922,0.074626866,M,Rogerio Dutra Silva,Gilles Simon,90,0.76119403,hard,aus,R,72.05
510,0,0.76146789,101.9156627,83.95652174,0.455882353,0.544117647,0.027522936,M,Milos Raonic,Gilles Simon,104,0.623853211,hard,aus,R,72.05
592,0.068965517,0.783783784,104.2586207,91.25,0.490909091,0.509090909,0,M,Nicolas Mahut,Simone Bolelli,94,0.743243243,clay,french,R,72.05
593,0,0.796875,86.18627451,68.2,0.492537313,0.507462687,0.0078125,M,Dominic Thiem,Simone Bolelli,93,0.5234375,clay,french,R,72.05
594,0.079365079,0.677419355,0,0,0.516129032,0.483870968,0.010752688,M,Yen Hsun Lu,Simone Bolelli,99,0.666666667,grass,wimbledon,R,72.05
595,0.015151515,0.680412371,115.2272727,92.23333333,0.46,0.54,0.010309278,M,Jo Wilfried Tsonga,Simone Bolelli,69,0.515463918,grass,wimbledon,R,72.05
676,0.076086957,0.634482759,0,0,0.506024096,0.493975904,0.006896552,M,Thomaz Bellucci,Dusan Lajovic,129,0.572413793,clay,french,R,72.05
677,0.057971014,0.69,0,0,0.535211268,0.464788732,0.03,M,Stefanos Tsitsipas,Dusan Lajovic,104,0.71,grass,wimbledon,R,72.05
678,0.053571429,0.643678161,108.7857143,92.32142857,0.461538462,0.538461538,0.034482759,M,Roger Federer,Dusan Lajovic,67,0.597701149,grass,wimbledon,R,72.05
679,0.015384615,0.722222222,112.1230769,86.56521739,0.479166667,0.520833333,0.022222222,M,Rafael Nadal,Dusan Lajovic,83,0.533333333,hard,us,R,72.05
680,0.070175439,0.59375,0,0,0.440677966,0.559322034,0.041666667,M,Stephane Robert,Dusan Lajovic,107,0.614583333,hard,aus,R,72.05
681,0.01754386,0.670588235,102.3859649,81.39285714,0.581395349,0.418604651,0,M,Jo Wilfried Tsonga,Dusan Lajovic,67,0.505882353,hard,aus,R,72.05
914,0.243243243,0.552238806,109.4054054,88.95652174,0.5,0.5,0.104477612,F,Camila Giorgi,Oceane Dodin,63,0.597014925,clay,french,R,72.05
915,0.045454545,0.6,98.37878788,83.125,0.471698113,0.528301887,0.109090909,F,Svetlana Kuznetsova,Oceane Dodin,110,0.481818182,clay,french,R,72.05
916,0.0625,0.380952381,107.625,94.80952381,0.526315789,0.473684211,0.119047619,F,Lucie Safarova,Oceane Dodin,31,0.452380952,grass,wimbledon,R,72.05
917,0.017857143,0.504504505,106.7678571,86.79545455,0.412698413,0.587301587,0.099099099,F,Pauline Parmentier,Oceane Dodin,103,0.567567568,hard,us,R,72.05
918,0.117647059,0.441558442,108.2941176,87.67567568,0.463414634,0.536585366,0.077922078,F,Venus Williams,Oceane Dodin,56,0.532467532,hard,us,R,72.05
919,0.06,0.543478261,0,0,0.465517241,0.534482759,0.108695652,F,Cagla Buyukakcay,Oceane Dodin,110,0.630434783,hard,aus,R,72.05
920,0.148148148,0.551020408,108.9074074,88.82352941,0.476190476,0.523809524,0.102040816,F,Caroline Garcia,Oceane Dodin,99,0.642857143,hard,aus,R,72.05
1549,0,0.563106796,0,0,0.491525424,0.508474576,0.029126214,M,Nikoloz Basilashvili,Carlos Berlocq,93,0.572815534,grass,wimbledon,R,72.05
1550,0.184782609,0.585987261,0,0,0.528846154,0.471153846,0.031847134,M,Radu Albot,Carlos Berlocq,159,0.662420382,hard,aus,R,72.05
1551,0.052631579,0.527777778,100.6052632,83.54545455,0.419354839,0.580645161,0.013888889,M,Richard Gasquet,Carlos Berlocq,52,0.430555556,hard,aus,R,72.05
1613,0.113207547,0.588888889,0,0,0.5,0.5,0.066666667,M,Yuichi Sugita,Brydan Klein,82,0.577777778,grass,wimbledon,R,72.05
1681,0.021276596,0.671428571,96.82978723,79.57894737,0.488372093,0.511627907,0.057142857,F,Catherine Bellis,Victoria Azarenka,89,0.614285714,grass,wimbledon,R,72.05
1682,0.258064516,0.543859649,97.51612903,80.22727273,0.4,0.6,0.070175439,F,Elena Vesnina,Victoria Azarenka,74,0.701754386,grass,wimbledon,R,72.05
1683,0.054545455,0.654761905,95.96363636,80.59090909,0.431372549,0.568627451,0.083333333,F,Heather Watson,Victoria Azarenka,98,0.607142857,grass,wimbledon,R,72.05
1684,0.022222222,0.652173913,97.15555556,82.59090909,0.472222222,0.527777778,0.028985507,F,Simona Halep,Victoria Azarenka,65,0.52173913,grass,wimbledon,R,72.05
1751,0.084507042,0.5,111.4507042,93.625,0.494505495,0.505494505,0.049295775,M,Paolo Lorenzi,James Duckworth,138,0.64084507,hard,aus,R,72.05
1763,0.107692308,0.575221239,0,0,0.507462687,0.492537313,0.097345133,M,Denis Istomin,Ivan Dodig,106,0.592920354,hard,aus,R,72.05
1235,0.049180328,0.655913978,85.50819672,65.92307692,0.541666667,0.458333333,0.064516129,F,Elena Vesnina,Beatriz Haddad Maia,85,0.516129032,clay,french,L,72.44
1236,0.093023256,0.754385965,101.6511628,91.1,0.575,0.425,0.070175439,F,Laura Robson,Beatriz Haddad Maia,61,0.701754386,grass,wimbledon,L,72.44
1237,0,0.580246914,99.93617021,89.32142857,0.512195122,0.487804878,0.074074074,F,Simona Halep,Beatriz Haddad Maia,65,0.50617284,grass,wimbledon,L,72.44
1747,0.048192771,0.747747748,105.626506,92.85185185,0.435483871,0.564516129,0.009009009,M,Roger Federer,Jurgen Melzer,94,0.558558559,hard,aus,L,72.44
1031,0.043478261,0.58974359,73.13043478,58.24390244,0.544117647,0.455882353,0.05982906,F,Jennifer Brady,Kristina Mladenovic,123,0.581196581,clay,french,R,72.44
1032,0.024390244,0.630769231,89.29268293,77.4,0.473684211,0.526315789,0.061538462,F,Sara Errani,Kristina Mladenovic,65,0.584615385,clay,french,R,72.44
1033,0.105263158,0.52293578,97.92982456,88.46153846,0.492537313,0.507462687,0.119266055,F,Shelby Rogers,Kristina Mladenovic,111,0.614678899,clay,french,R,72.44
1034,0.090909091,0.5,88.77272727,75.03571429,0.52,0.48,0.181818182,F,,Kristina Mladenovic,89,0.568181818,clay,french,R,72.44
1035,0,0.753246753,88.68965517,76.29411765,0.447368421,0.552631579,0.025974026,F,Timea Bacsinszky,Kristina Mladenovic,66,0.493506494,clay,french,R,72.44
1036,0.407407407,0.509433962,107.0740741,83.28571429,0.58974359,0.41025641,0.094339623,F,Pauline Parmentier,Kristina Mladenovic,66,0.735849057,grass,wimbledon,R,72.44
1037,0.215686275,0.56043956,67.80392157,37.8125,0.452830189,0.547169811,0.087912088,F,Alison Riske,Kristina Mladenovic,93,0.582417582,grass,wimbledon,R,72.44
33,0.054545455,0.625,100.3454545,80.21875,0.479166667,0.520833333,0.011363636,M,Juan Martin Del Potro,Guido Pella,63,0.545454545,clay,french,L,72.82
34,0.145454545,0.604395604,109.6636364,85.44776119,0.492063492,0.507936508,0.027472527,M,David Goffin,Guido Pella,185,0.692307692,hard,us,L,72.82
35,0.125,0.597014925,111.425,89.27272727,0.516129032,0.483870968,0.074626866,M,Roberto Bautista Agut,Guido Pella,42,0.462686567,hard,aus,L,72.82
543,0.023809524,0.636363636,96.73809524,86.77272727,0.466666667,0.533333333,0.03030303,M,Benoit Paire,Rafael Nadal,91,0.681818182,clay,french,L,72.83
544,0.086956522,0.696969697,89.56521739,93.73684211,0.442307692,0.557692308,0.015151515,M,Robin Haase,Rafael Nadal,86,0.787878788,clay,french,L,72.83
545,0.068965517,0.547169811,103.4827586,75.875,0.512195122,0.487804878,0,M,Nikoloz Basilashvili,Rafael Nadal,82,0.773584906,clay,french,L,72.83
546,0.071428571,0.617647059,102.452381,67.625,0.458333333,0.541666667,0.029411765,M,Roberto Bautista Agut,Rafael Nadal,88,0.705882353,clay,french,L,72.83
547,0,0.653846154,100.2941176,71.11111111,0.714285714,0.285714286,0,M,Pablo Carreno Busta,Rafael Nadal,34,0.538461538,clay,french,L,72.83
548,0.040816327,0.662162162,110.0408163,81.52173913,0.5,0.5,0.027027027,M,Dominic Thiem,Rafael Nadal,94,0.72972973,clay,french,L,72.83
549,0.071428571,0.646153846,114.2619048,95.04347826,0.52,0.48,0,M,Stan Wawrinka,Rafael Nadal,94,0.769230769,clay,french,L,72.83
550,0.106382979,0.671428571,108.8510638,100.1304348,0.5,0.5,0,M,John Millman,Rafael Nadal,91,0.685714286,grass,wimbledon,L,72.83
551,0.072727273,0.647058824,115.2909091,99.10714286,0.548387097,0.451612903,0.023529412,M,Donald Young,Rafael Nadal,107,0.729411765,grass,wimbledon,L,72.83
552,0.061538462,0.691489362,111.8307692,102.0357143,0.47826087,0.52173913,0.010638298,M,Karen Khachanov,Rafael Nadal,112,0.734042553,grass,wimbledon,L,72.83
553,0.18487395,0.672316384,116.0840336,100.0892857,0.492307692,0.507692308,0.011299435,M,Gilles Muller,Rafael Nadal,198,0.734463277,grass,wimbledon,L,72.83
554,0.06557377,0.62244898,116.3278689,96.4375,0.53968254,0.46031746,0.051020408,M,Dusan Lajovic,Rafael Nadal,105,0.642857143,hard,us,L,72.83
555,0.092307692,0.613207547,115.0461538,95.84210526,0.520547945,0.479452055,0.028301887,M,Taro Daniel,Rafael Nadal,126,0.688679245,hard,us,L,72.83
556,0.054054054,0.678899083,110.8108108,95.15625,0.5,0.5,0.027522936,M,Leonardo Mayer,Rafael Nadal,140,0.71559633,hard,us,L,72.83
557,0.090909091,0.698412698,114.5454545,95.52941176,0.470588235,0.529411765,0.031746032,M,Alexandr Dolgopolov,Rafael Nadal,89,0.80952381,hard,us,L,72.83
558,0.093023256,0.682539683,113.9767442,96.05882353,0.468085106,0.531914894,0.047619048,M,Andrey Rublev,Rafael Nadal,92,0.746031746,hard,us,L,72.83
559,0.076923077,0.722222222,112.4,93.52173913,0.529411765,0.470588235,0.022222222,M,Juan Martin del Potro,Rafael Nadal,109,0.755555556,hard,us,L,72.83
560,0.022222222,0.625,109.3555556,91.38461538,0.473684211,0.526315789,0.013888889,M,Kevin Anderson,Rafael Nadal,102,0.791666667,hard,us,L,72.83
561,0.094339623,0.697368421,113.3207547,96.2173913,0.483333333,0.516666667,0,M,Florian Mayer,Rafael Nadal,99,0.789473684,hard,aus,L,72.83
562,0.078125,0.8,110.6875,92.75,0.482142857,0.517857143,0,M,Marcos Baghdatis,Rafael Nadal,105,0.7,hard,aus,L,72.83
563,0.097345133,0.753333333,109.6814159,92.12121212,0.542857143,0.457142857,0.026666667,M,Alexander Zverev,Rafael Nadal,173,0.7,hard,aus,L,72.83
564,0.027027027,0.732673267,109.2972973,91.23076923,0.528571429,0.471428571,0.00990099,M,Gael Monfils,Rafael Nadal,126,0.693069307,hard,aus,L,72.83
565,0.052631579,0.723809524,108.8947368,92.28,0.435897436,0.564102564,0.038095238,M,Milos Raonic,Rafael Nadal,117,0.742857143,hard,aus,L,72.83
566,0.059259259,0.733695652,108.5481481,90.52173913,0.525,0.475,0.016304348,M,Grigor Dimitrov,Rafael Nadal,186,0.652173913,hard,aus,L,72.83
567,0.018181818,0.728476821,109.7454545,92.65789474,0.510869565,0.489130435,0.01986755,M,Roger Federer,Rafael Nadal,139,0.609271523,hard,aus,L,72.83
15,0.115384615,0.509803922,101.4423077,76.26086957,0.510638298,0.489361702,0.039215686,M,Andy Murray,Andrey Kuznetsov,82,0.460784314,clay,french,R,72.83
16,0.127906977,0.641791045,0,0,0.471910112,0.528089888,0.059701493,M,Karen Khachanov,Andrey Kuznetsov,139,0.664179104,grass,wimbledon,R,72.83
17,0.238636364,0.571428571,109.2954545,89.71186441,0.505154639,0.494845361,0.045454545,M,Feliciano Lopez,Andrey Kuznetsov,131,0.62987013,hard,us,R,72.83
18,0.064102564,0.549295775,110.4358974,90.1,0.493670886,0.506329114,0.028169014,M,Kei Nishikori,Andrey Kuznetsov,136,0.556338028,hard,aus,R,72.83
121,0.076923077,0.631067961,84.32307692,74.75757576,0.542372881,0.457627119,0.048543689,M,Pablo Cuevas,Maxime Hamou,88,0.572815534,clay,french,R,72.83
141,0.1,0.576923077,100.2666667,80.76315789,0.527777778,0.472222222,0.057692308,M,Sam Querrey,Hyeon Chung,122,0.692307692,clay,french,R,72.83
142,0.069767442,0.589041096,100.9069767,91.35714286,0.444444444,0.555555556,0.02739726,M,Denis Istomin,Hyeon Chung,95,0.739726027,clay,french,R,72.83
143,0.078651685,0.54601227,112.8089888,92.14285714,0.524752475,0.475247525,0.024539877,M,Kei Nishikori,Hyeon Chung,160,0.619631902,clay,french,R,72.83
144,0.188235294,0.594405594,113.4941176,94.83333333,0.505376344,0.494623656,0.06993007,M,Horacio Zeballos,Hyeon Chung,145,0.65034965,hard,us,R,72.83
145,0.078431373,0.548387097,113.0588235,94.83783784,0.542372881,0.457627119,0.053763441,M,John Isner,Hyeon Chung,72,0.634408602,hard,us,R,72.83
146,0.098591549,0.682692308,116.056338,93.75862069,0.546875,0.453125,0.038461538,M,Grigor Dimitrov,Hyeon Chung,107,0.615384615,hard,aus,R,72.83
147,0.125,0.52173913,0,0,0.524590164,0.475409836,0.02173913,M,Denis Istomin,Ernesto Escobedo,83,0.663043478,clay,french,R,72.83
148,0.04109589,0.57480315,0,0,0.472222222,0.527777778,0.047244094,M,Adam Pavlasek,Ernesto Escobedo,99,0.566929134,grass,wimbledon,R,72.83
149,0.132352941,0.557377049,0,0,0.517241379,0.482758621,0.024590164,M,Daniil Medvedev,Ernesto Escobedo,132,0.713114754,hard,aus,R,72.83
150,0.088235294,0.561983471,116.8970588,89.4,0.52,0.48,0.024793388,M,David Ferrer,Ernesto Escobedo,128,0.619834711,hard,aus,R,72.83
222,0.14,0.515463918,84.6,76.53333333,0.53968254,0.46031746,0.020618557,M,Arthur De Greef,Richard Gasquet,110,0.649484536,clay,french,R,72.83
223,0.125,0.563380282,88.25,74.44827586,0.5,0.5,0.028169014,M,Victor Estrella Burgos,Richard Gasquet,95,0.732394366,clay,french,R,72.83
224,0.027777778,0.631578947,103.5972222,82.53846154,0.472222222,0.527777778,0.026315789,M,Gael Monfils,Richard Gasquet,99,0.631578947,clay,french,R,72.83
225,0,0.591666667,108.8591549,92.20408163,0.513157895,0.486842105,0,M,David Ferrer,Richard Gasquet,117,0.633333333,grass,wimbledon,R,72.83
226,0.015151515,0.532258065,102.8030303,88.51923077,0.521126761,0.478873239,0.048387097,M,Leonardo Mayer,Richard Gasquet,103,0.572580645,hard,us,R,72.83
227,0.037735849,0.646341463,103.3018868,87.53571429,0.431034483,0.568965517,0.012195122,M,Blake Mott,Richard Gasquet,90,0.707317073,hard,aus,R,72.83
228,0.051282051,0.549295775,108.6666667,88.40740741,0.5,0.5,0.070422535,M,Carlos Berlocq,Richard Gasquet,91,0.704225352,hard,aus,R,72.83
229,0.040816327,0.597560976,108.0408163,88.51724138,0.613636364,0.386363636,0.048780488,M,Grigor Dimitrov,Richard Gasquet,73,0.536585366,hard,aus,R,72.83
301,0.05,0.571428571,0,0,0.458333333,0.541666667,0.028571429,M,Kevin Anderson,Malek Jaziri,41,0.685714286,clay,french,R,72.83
302,0.118421053,0.484076433,0,0,0.510204082,0.489795918,0.050955414,M,Lucas Pouille,Malek Jaziri,134,0.624203822,grass,wimbledon,R,72.83
303,0.019607843,0.579545455,107.1960784,81.03030303,0.585365854,0.414634146,0.045454545,M,John Millman,Malek Jaziri,75,0.465909091,hard,us,R,72.83
304,0.166666667,0.585365854,0,0,0.537037037,0.462962963,0.048780488,M,Alexander Bublik,Malek Jaziri,102,0.658536585,hard,aus,R,72.83
305,0.057971014,0.56097561,103.9855072,82.64583333,0.475409836,0.524590164,0.048780488,M,Mischa Zverev,Malek Jaziri,92,0.495934959,hard,aus,R,72.83
437,0.027027027,0.506849315,85.21621622,69.85294118,0.513513514,0.486486486,0.02739726,M,Grigor Dimitrov,Stephane Robert,64,0.506849315,clay,french,R,72.83
438,0.037037037,0.54,0,0,0.596153846,0.403846154,0.05,M,Dusan Lajovic,Stephane Robert,89,0.52,hard,aus,R,72.83
568,0.333333333,0.55,109.3030303,91.38461538,0.458333333,0.541666667,0.016666667,M,Bernard Tomic,Dominic Thiem,88,0.8,clay,french,R,72.83
569,0.15,0.465116279,107.9,89.87179487,0.533333333,0.466666667,0.081395349,M,Simone Bolelli,Dominic Thiem,121,0.697674419,clay,french,R,72.83
570,0.185185185,0.675,104.1481481,98.68181818,0.484375,0.515625,0.05,M,Steve Johnson,Dominic Thiem,118,0.8,clay,french,R,72.83
571,0.105263158,0.575757576,104.5526316,81.43478261,0.458333333,0.541666667,0.075757576,M,Horacio Zeballos,Dominic Thiem,88,0.727272727,clay,french,R,72.83
572,0.04,0.609756098,112.22,92.27586207,0.518518519,0.481481481,0.036585366,M,Novak Djokovic,Dominic Thiem,105,0.658536585,clay,french,R,72.83
573,0.046511628,0.530864198,92.8372093,93.68571429,0.56097561,0.43902439,0.037037037,M,Rafael Nadal,Dominic Thiem,61,0.50617284,clay,french,R,72.83
574,0.235294118,0.485714286,119.8235294,99.05882353,0.410714286,0.589285714,0.028571429,M,Vasek Pospisil,Dominic Thiem,98,0.8,grass,wimbledon,R,72.83
575,0.261538462,0.580357143,125.9538462,94.93478261,0.552631579,0.447368421,0.008928571,M,Gilles Simon,Dominic Thiem,134,0.678571429,grass,wimbledon,R,72.83
576,0.074074074,0.5625,125.2222222,99.52631579,0.46969697,0.53030303,0.041666667,M,Jared Donaldson,Dominic Thiem,100,0.6875,grass,wimbledon,R,72.83
577,0.148648649,0.560606061,121.3918919,100.6346154,0.494623656,0.505376344,0.045454545,M,Tomas Berdych,Dominic Thiem,128,0.704545455,grass,wimbledon,R,72.83
578,0.0625,0.695652174,105.0416667,89.61111111,0.48,0.52,0.043478261,M,Alex de Minaur,Dominic Thiem,90,0.724637681,hard,us,R,72.83
579,0.056179775,0.613793103,108.0898876,94.08,0.526315789,0.473684211,0.04137931,M,Taylor Fritz,Dominic Thiem,141,0.655172414,hard,us,R,72.83
580,0.071428571,0.673076923,108,93.51515152,0.507042254,0.492957746,0.009615385,M,Adrian Mannarino,Dominic Thiem,107,0.682692308,hard,us,R,72.83
581,0.054945055,0.631944444,101.4505495,81.95833333,0.488636364,0.511363636,0.034722222,M,Juan Martin del Potro,Dominic Thiem,141,0.611111111,hard,us,R,72.83
