,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament,handedness
506,0.0,0.333333333,1.0,0.666666667,M,Janko Tipsarevic,Jared Donaldson,grass,wimbledon,R
507,0.684210526,0.475,0.31578947399999996,0.525,M,Paolo Lorenzi,Jared Donaldson,grass,wimbledon,R
508,0.333333333,0.425,0.666666667,0.575,M,Dominic Thiem,Jared Donaldson,grass,wimbledon,R
509,0.538461538,0.519480519,0.46153846200000004,0.480519481,M,Jared Donaldson,Rogerio Dutra Silva,hard,aus,R
510,1.0,0.48,0.0,0.52,M,Gilles Simon,Rogerio Dutra Silva,hard,aus,R
511,0.727272727,0.5125,0.272727273,0.4875,M,Mikhail Youzhny,Rogerio Dutra Silva,clay,french,R
512,1.0,0.5,0.0,0.5,M,Milos Raonic,Rogerio Dutra Silva,clay,french,R
513,0.5,0.5,0.5,0.5,M,Benoit Paire,Rogerio Dutra Silva,grass,wimbledon,R
514,0.333333333,0.527272727,0.666666667,0.47272727299999995,M,Milos Raonic,Dustin Brown,hard,aus,R
515,0.75,0.5,0.25,0.5,M,Gael Monfils,Dustin Brown,clay,french,R
516,0.46153846200000004,0.475,0.538461538,0.525,M,Joao Sousa,Dustin Brown,grass,wimbledon,R
517,0.5,0.531914894,0.5,0.46808510600000003,M,Andy Murray,Dustin Brown,grass,wimbledon,R
518,0.642857143,0.48,0.35714285700000004,0.52,M,Dustin Brown,Milos Raonic,hard,aus,R
519,0.523809524,0.524590164,0.47619047600000003,0.47540983600000003,M,Gilles Muller,Milos Raonic,hard,aus,R
520,0.6190476189999999,0.47297297299999996,0.380952381,0.527027027,M,Gilles Simon,Milos Raonic,hard,aus,R
521,0.46666666700000003,0.506849315,0.533333333,0.493150685,M,Roberto Bautista Agut,Milos Raonic,hard,aus,R
522,0.384615385,0.478873239,0.615384615,0.521126761,M,Rafael Nadal,Milos Raonic,hard,aus,R
523,0.583333333,0.46511627899999997,0.41666666700000005,0.534883721,M,Steve Darcis,Milos Raonic,clay,french,R
524,0.571428571,0.5,0.428571429,0.5,M,Rogerio Dutra Silva,Milos Raonic,clay,french,R
525,0.5,0.428571429,0.5,0.571428571,M,Guillermo Garcia Lopez,Milos Raonic,clay,french,R
526,0.56,0.491935484,0.44,0.508064516,M,Pablo Carreno Busta,Milos Raonic,clay,french,R
527,0.7222222220000001,0.513513514,0.27777777800000003,0.486486486,M,Jan Lennard Struff,Milos Raonic,grass,wimbledon,R
528,0.44,0.452054795,0.56,0.547945205,M,Mikhail Youzhny,Milos Raonic,grass,wimbledon,R
529,0.46666666700000003,0.44262295100000004,0.533333333,0.557377049,M,Albert Ramos Vinolas,Milos Raonic,grass,wimbledon,R
530,0.304347826,0.491935484,0.695652174,0.508064516,M,Alexander Zverev,Milos Raonic,grass,wimbledon,R
531,0.272727273,0.471428571,0.727272727,0.528571429,M,Roger Federer,Milos Raonic,grass,wimbledon,R
532,0.583333333,0.5,0.41666666700000005,0.5,M,Jan Lennard Struff,Dominic Thiem,hard,aus,R
533,0.5,0.454545455,0.5,0.545454545,M,Jordan Thompson,Dominic Thiem,hard,aus,R
534,0.4,0.48235294100000004,0.6,0.517647059,M,Benoit Paire,Dominic Thiem,hard,aus,R
535,0.538461538,0.5324675320000001,0.46153846200000004,0.467532468,M,David Goffin,Dominic Thiem,hard,aus,R
536,0.454545455,0.454545455,0.545454545,0.545454545,M,Bernard Tomic,Dominic Thiem,clay,french,R
537,0.833333333,0.525,0.166666667,0.475,M,Simone Bolelli,Dominic Thiem,clay,french,R
538,0.4,0.5,0.6,0.5,M,Steve Johnson,Dominic Thiem,clay,french,R
539,0.25,0.5,0.75,0.5,M,Horacio Zeballos,Dominic Thiem,clay,french,R
540,0.5,0.54,0.5,0.46,M,Novak Djokovic,Dominic Thiem,clay,french,R
541,1.0,0.534883721,0.0,0.46511627899999997,M,Rafael Nadal,Dominic Thiem,clay,french,R
542,0.0,0.4375,1.0,0.5625,M,Alex de Minaur,Dominic Thiem,hard,us,R
543,0.2,0.505617978,0.8,0.49438202200000003,M,Taylor Fritz,Dominic Thiem,hard,us,R
544,0.6,0.528571429,0.4,0.471428571,M,Adrian Mannarino,Dominic Thiem,hard,us,R
545,0.4,0.48351648399999997,0.6,0.516483516,M,Juan Martin del Potro,Dominic Thiem,hard,us,R
546,0.25,0.382352941,0.75,0.6176470589999999,M,Vasek Pospisil,Dominic Thiem,grass,wimbledon,R
547,0.470588235,0.384615385,0.529411765,0.615384615,M,Gilles Simon,Dominic Thiem,grass,wimbledon,R
548,0.5,0.481481481,0.5,0.518518519,M,Jared Donaldson,Dominic Thiem,grass,wimbledon,R
549,0.363636364,0.418918919,0.636363636,0.581081081,M,Tomas Berdych,Dominic Thiem,grass,wimbledon,R
550,0.384615385,0.44594594600000004,0.615384615,0.554054054,M,Dominic Thiem,Jan Lennard Struff,hard,aus,R
551,0.75,0.509090909,0.25,0.490909091,M,Tomas Berdych,Jan Lennard Struff,clay,french,R
552,0.666666667,0.48214285700000004,0.333333333,0.517857143,M,Milos Raonic,Jan Lennard Struff,grass,wimbledon,R
553,0.545454545,0.443298969,0.454545455,0.556701031,M,Joao Sousa,Jordan Thompson,hard,aus,R
554,1.0,0.5074626870000001,0.0,0.492537313,M,Dominic Thiem,Jordan Thompson,hard,aus,R
555,0.444444444,0.46153846200000004,0.5555555560000001,0.538461538,M,John Isner,Jordan Thompson,clay,french,R
556,0.28571428600000004,0.531531532,0.7142857140000001,0.46846846799999997,M,Jack Sock,Jordan Thompson,hard,us,R
557,0.2,0.5,0.8,0.5,M,Albert Ramos Vinolas,Jordan Thompson,grass,wimbledon,R
558,0.0,0.452054795,1.0,0.547945205,M,Jordan Thompson,Joao Sousa,hard,aus,R
559,0.5,0.530612245,0.5,0.469387755,M,Janko Tipsarevic,Joao Sousa,clay,french,R
560,0.0,0.5,1.0,0.5,M,Novak Djokovic,Joao Sousa,clay,french,R
561,0.1,0.432098765,0.9,0.567901235,M,Dustin Brown,Joao Sousa,grass,wimbledon,R
562,0.333333333,0.4,0.666666667,0.6,M,Benoit Paire,Tommy Haas,hard,aus,R
563,0.7142857140000001,0.518518519,0.28571428600000004,0.481481481,M,Ruben Bemelmans,Tommy Haas,grass,wimbledon,R
564,0.523809524,0.441860465,0.47619047600000003,0.558139535,M,Tommy Haas,Benoit Paire,hard,aus,R
565,0.65,0.552083333,0.35,0.44791666700000005,M,Fabio Fognini,Benoit Paire,hard,aus,R
566,0.5,0.596153846,0.5,0.403846154,M,Dominic Thiem,Benoit Paire,hard,aus,R
567,0.0,0.45,0.0,0.55,M,Rafael Nadal,Benoit Paire,clay,french,R
568,0.4,0.5,0.6,0.5,M,Rogerio Dutra Silva,Benoit Paire,grass,wimbledon,R
569,0.5,0.423076923,0.5,0.576923077,M,Pierre Hugues Herbert,Benoit Paire,grass,wimbledon,R
570,0.35714285700000004,0.5555555560000001,0.642857143,0.444444444,M,Jerzy Janowicz,Benoit Paire,grass,wimbledon,R
571,0.444444444,0.515151515,0.5555555560000001,0.484848485,M,Andy Murray,Benoit Paire,grass,wimbledon,R
572,0.8,0.441860465,0.2,0.558139535,M,Feliciano Lopez,Fabio Fognini,hard,aus,R
573,0.0,0.532608696,1.0,0.467391304,M,Benoit Paire,Fabio Fognini,hard,aus,R
574,0.0,0.519480519,1.0,0.480519481,M,Frances Tiafoe,Fabio Fognini,clay,french,R
575,0.4,0.456140351,0.6,0.543859649,M,Andreas Seppi,Fabio Fognini,clay,french,R
576,0.0,0.5,0.0,0.5,M,Stan Wawrinka,Fabio Fognini,clay,french,R
577,0.666666667,0.5,0.333333333,0.5,M,Dmitry Tursunov,Fabio Fognini,grass,wimbledon,R
578,0.727272727,0.508474576,0.272727273,0.491525424,M,Jiri Vesely,Fabio Fognini,grass,wimbledon,R
579,0.666666667,0.507936508,0.333333333,0.49206349200000005,M,Andy Murray,Fabio Fognini,grass,wimbledon,R
580,0.454545455,0.450704225,0.545454545,0.549295775,M,Fabio Fognini,Feliciano Lopez,hard,aus,L
581,0.363636364,0.509803922,0.636363636,0.490196078,M,David Ferrer,Feliciano Lopez,clay,french,L
582,1.0,0.558139535,0.0,0.441860465,M,Marin Cilic,Feliciano Lopez,clay,french,L
583,0.565217391,0.46153846200000004,0.434782609,0.538461538,M,Andrey Kuznetsov,Feliciano Lopez,hard,us,L
584,0.3,0.53125,0.7,0.46875,M,Fernando Verdasco,Feliciano Lopez,hard,us,L
585,0.5555555560000001,0.408163265,0.444444444,0.591836735,M,Roger Federer,Feliciano Lopez,hard,us,L
586,0.583333333,0.551020408,0.41666666700000005,0.44897959200000004,M,Adrian Mannarino,Feliciano Lopez,grass,wimbledon,L
587,0.558823529,0.514285714,0.441176471,0.485714286,M,Horacio Zeballos,Ivo Karlovic,hard,aus,R
588,0.684210526,0.576923077,0.31578947399999996,0.423076923,M,Andrew Whittington,Ivo Karlovic,hard,aus,R
589,0.375,0.413793103,0.625,0.5862068970000001,M,David Goffin,Ivo Karlovic,hard,aus,R
590,0.6,0.587301587,0.4,0.412698413,M,Stefanos Tsitsipas,Ivo Karlovic,clay,french,R
591,0.37037037,0.53125,0.62962963,0.46875,M,Horacio Zeballos,Ivo Karlovic,clay,french,R
592,0.567567568,0.531746032,0.43243243200000003,0.46825396799999996,M,Aljaz Bedene,Ivo Karlovic,grass,wimbledon,R
593,0.481481481,0.5,0.518518519,0.5,M,Ivo Karlovic,Horacio Zeballos,hard,aus,L
594,0.25,0.517857143,0.75,0.48214285700000004,M,Adrian Mannarino,Horacio Zeballos,clay,french,L
595,0.333333333,0.5072463770000001,0.666666667,0.492753623,M,Ivo Karlovic,Horacio Zeballos,clay,french,L
596,0.0,0.428571429,0.0,0.571428571,M,David Goffin,Horacio Zeballos,clay,french,L
597,0.0,0.530612245,1.0,0.469387755,M,Dominic Thiem,Horacio Zeballos,clay,french,L
598,0.615384615,0.49397590399999997,0.384615385,0.506024096,M,Hyeon Chung,Horacio Zeballos,hard,us,L
599,0.46153846200000004,0.475609756,0.538461538,0.524390244,M,Paolo Lorenzi,Horacio Zeballos,grass,wimbledon,L
600,0.615384615,0.560606061,0.384615385,0.439393939,M,Andrew Whittington,Adam Pavlasek,hard,aus,R
601,0.5,0.528571429,0.5,0.471428571,M,Ernesto Escobedo,Adam Pavlasek,grass,wimbledon,R
602,0.6,0.533333333,0.4,0.46666666700000003,M,Novak Djokovic,Adam Pavlasek,grass,wimbledon,R
603,0.5,0.507692308,0.5,0.492307692,M,Adam Pavlasek,Andrew Whittington,hard,aus,R
604,0.333333333,0.565217391,0.666666667,0.434782609,M,Ivo Karlovic,Andrew Whittington,hard,aus,R
605,0.666666667,0.551282051,0.333333333,0.448717949,M,Thiago Monteiro,Andrew Whittington,grass,wimbledon,R
606,0.8,0.465517241,0.2,0.534482759,M,Radek Stepanek,Dmitry Tursunov,hard,aus,R
607,0.0,0.46969697,0.0,0.53030303,M,Fabio Fognini,Dmitry Tursunov,grass,wimbledon,R
608,0.7333333329999999,0.546875,0.26666666699999997,0.453125,M,Dmitry Tursunov,Radek Stepanek,hard,aus,R
609,0.666666667,0.47826087,0.333333333,0.52173913,M,David Goffin,Radek Stepanek,hard,aus,R
610,0.6190476189999999,0.517647059,0.380952381,0.48235294100000004,M,David Goffin,Reilly Opelka,hard,aus,R
611,0.615384615,0.544303797,0.384615385,0.45569620299999997,M,Reilly Opelka,David Goffin,hard,aus,R
612,0.571428571,0.568181818,0.428571429,0.43181818200000005,M,Radek Stepanek,David Goffin,hard,aus,R
613,0.0,0.538461538,1.0,0.46153846200000004,M,Ivo Karlovic,David Goffin,hard,aus,R
614,0.533333333,0.514285714,0.46666666700000003,0.485714286,M,Dominic Thiem,David Goffin,hard,aus,R
615,0.666666667,0.545454545,0.333333333,0.454545455,M,Grigor Dimitrov,David Goffin,hard,aus,R
616,0.454545455,0.523809524,0.545454545,0.47619047600000003,M,Paul Henri Mathieu,David Goffin,clay,french,R
617,0.666666667,0.508196721,0.333333333,0.491803279,M,Sergiy Stakhovsky,David Goffin,clay,french,R
618,0.0,0.4,1.0,0.6,M,Horacio Zeballos,David Goffin,clay,french,R
619,0.272727273,0.53125,0.727272727,0.46875,M,Julien Benneteau,David Goffin,hard,us,R
620,0.428571429,0.55,0.571428571,0.45,M,Guido Pella,David Goffin,hard,us,R
621,0.0,0.53125,0.0,0.46875,M,Gael Monfils,David Goffin,hard,us,R
622,0.625,0.515151515,0.375,0.484848485,M,Andrey Rublev,David Goffin,hard,us,R
623,0.4,0.574468085,0.6,0.425531915,M,Christopher O'Connell,Grigor Dimitrov,hard,aus,R
624,0.5,0.447368421,0.5,0.552631579,M,Hyeon Chung,Grigor Dimitrov,hard,aus,R
625,0.363636364,0.463768116,0.636363636,0.536231884,M,Richard Gasquet,Grigor Dimitrov,hard,aus,R
626,0.428571429,0.5277777779999999,0.571428571,0.472222222,M,Denis Istomin,Grigor Dimitrov,hard,aus,R
627,0.625,0.508196721,0.375,0.491803279,M,David Goffin,Grigor Dimitrov,hard,aus,R
628,0.4,0.5,0.6,0.5,M,Rafael Nadal,Grigor Dimitrov,hard,aus,R
629,0.5,0.444444444,0.5,0.5555555560000001,M,Stephane Robert,Grigor Dimitrov,clay,french,R
630,0.25,0.492307692,0.75,0.507692308,M,Tommy Robredo,Grigor Dimitrov,clay,french,R
631,0.5,0.581818182,0.5,0.418181818,M,Pablo Carreno Busta,Grigor Dimitrov,clay,french,R
632,0.333333333,0.46666666700000003,0.666666667,0.533333333,M,Vaclav Safranek,Grigor Dimitrov,hard,us,R
633,0.7,0.5,0.3,0.5,M,Andrey Rublev,Grigor Dimitrov,hard,us,R
634,0.7777777779999999,0.44897959200000004,0.222222222,0.551020408,M,Diego Schwartzman,Grigor Dimitrov,grass,wimbledon,R
635,0.333333333,0.509433962,0.666666667,0.490566038,M,Marcos Baghdatis,Grigor Dimitrov,grass,wimbledon,R
636,0.4,0.448275862,0.6,0.551724138,M,Dudi Sela,Grigor Dimitrov,grass,wimbledon,R
637,0.571428571,0.578947368,0.428571429,0.42105263200000004,M,Roger Federer,Grigor Dimitrov,grass,wimbledon,R
638,0.5,0.5625,0.5,0.4375,M,Grigor Dimitrov,Christopher O'Connell,hard,aus,R
639,0.857142857,0.527272727,0.14285714300000002,0.47272727299999995,M,Carlos Berlocq,Radu Albot,hard,aus,R
640,0.0,0.47540983600000003,1.0,0.524590164,M,Jeremy Chardy,Radu Albot,clay,french,R
641,0.0,0.5,1.0,0.5,M,Sam Querrey,Radu Albot,hard,us,R
642,0.25,0.509090909,0.75,0.490909091,M,Facundo Bagnis,Radu Albot,grass,wimbledon,R
643,0.0,0.506493506,1.0,0.49350649399999996,M,Steve Johnson,Radu Albot,grass,wimbledon,R
644,0.529411765,0.565217391,0.470588235,0.434782609,M,Radu Albot,Carlos Berlocq,hard,aus,R
645,0.5,0.473684211,0.5,0.526315789,M,Richard Gasquet,Carlos Berlocq,hard,aus,R
646,0.0,0.482758621,0.0,0.517241379,M,Nikoloz Basilashvili,Carlos Berlocq,grass,wimbledon,R
647,0.571428571,0.510204082,0.428571429,0.489795918,M,Richard Gasquet,Blake Mott,hard,aus,R
648,1.0,0.509433962,0.0,0.490566038,M,Blake Mott,Richard Gasquet,hard,aus,R
649,0.5,0.487179487,0.5,0.512820513,M,Carlos Berlocq,Richard Gasquet,hard,aus,R
650,0.0,0.387755102,1.0,0.6122448979999999,M,Grigor Dimitrov,Richard Gasquet,hard,aus,R
651,0.428571429,0.5,0.571428571,0.5,M,Arthur De Greef,Richard Gasquet,clay,french,R
652,0.6,0.525,0.4,0.475,M,Victor Estrella Burgos,Richard Gasquet,clay,french,R
653,0.5,0.444444444,0.5,0.5555555560000001,M,Gael Monfils,Richard Gasquet,clay,french,R
654,1.0,0.575757576,0.0,0.424242424,M,Leonardo Mayer,Richard Gasquet,hard,us,R
655,0.0,0.535211268,0.0,0.46478873200000004,M,David Ferrer,Richard Gasquet,grass,wimbledon,R
656,0.583333333,0.558139535,0.41666666700000005,0.441860465,M,Santiago Giraldo,Kyle Edmund,hard,aus,R
657,0.666666667,0.5476190479999999,0.333333333,0.452380952,M,Pablo Carreno Busta,Kyle Edmund,hard,aus,R
658,0.0,0.520833333,1.0,0.47916666700000005,M,Gastao Elias,Kyle Edmund,clay,french,R
659,0.0,0.469387755,1.0,0.530612245,M,Renzo Olivo,Kyle Edmund,clay,french,R
660,0.75,0.543478261,0.25,0.456521739,M,Kevin Anderson,Kyle Edmund,clay,french,R
661,0.666666667,0.47692307700000003,0.333333333,0.523076923,M,Robin Haase,Kyle Edmund,hard,us,R
662,0.0,0.43076923100000003,1.0,0.569230769,M,Steve Johnson,Kyle Edmund,hard,us,R
663,1.0,0.5,0.0,0.5,M,Denis Shapovalov,Kyle Edmund,hard,us,R
664,0.875,0.541666667,0.125,0.45833333299999995,M,Alexander Ward,Kyle Edmund,grass,wimbledon,R
665,0.2,0.446428571,0.8,0.553571429,M,Gael Monfils,Kyle Edmund,grass,wimbledon,R
666,0.666666667,0.541666667,0.333333333,0.45833333299999995,M,Kyle Edmund,Santiago Giraldo,hard,aus,R
667,1.0,0.482758621,0.0,0.517241379,M,Andreas Seppi,Santiago Giraldo,clay,french,R
668,0.333333333,0.444444444,0.666666667,0.5555555560000001,M,Philipp Kohlschreiber,Santiago Giraldo,hard,us,R
669,0.5,0.487179487,0.5,0.512820513,M,Ivan Dodig,Denis Istomin,hard,aus,R
670,0.647058824,0.48507462700000004,0.352941176,0.514925373,M,Novak Djokovic,Denis Istomin,hard,aus,R
671,0.6875,0.548387097,0.3125,0.45161290299999995,M,Pablo Carreno Busta,Denis Istomin,hard,aus,R
672,0.5,0.506849315,0.5,0.493150685,M,Grigor Dimitrov,Denis Istomin,hard,aus,R
673,0.444444444,0.5,0.5555555560000001,0.5,M,Ernesto Escobedo,Denis Istomin,clay,french,R
674,0.5,0.490196078,0.5,0.509803922,M,Hyeon Chung,Denis Istomin,clay,french,R
675,0.5,0.52173913,0.5,0.47826087,M,Donald Young,Denis Istomin,grass,wimbledon,R
676,0.14285714300000002,0.46153846200000004,0.857142857,0.538461538,M,Denis Istomin,Ivan Dodig,hard,aus,R
677,0.2,0.436363636,0.8,0.563636364,M,Novak Djokovic,Fernando Verdasco,hard,aus,L
678,0.0,0.505617978,0.0,0.49438202200000003,M,Alexander Zverev,Fernando Verdasco,clay,french,L
679,0.6,0.457142857,0.4,0.542857143,M,Pierre Hugues Herbert,Fernando Verdasco,clay,french,L
680,0.5,0.45833333299999995,0.5,0.541666667,M,Pablo Cuevas,Fernando Verdasco,clay,french,L
681,0.333333333,0.519480519,0.666666667,0.480519481,M,Kei Nishikori,Fernando Verdasco,clay,french,L
682,0.625,0.5,0.375,0.5,M,Feliciano Lopez,Fernando Verdasco,hard,us,L
683,0.666666667,0.44705882399999997,0.333333333,0.552941176,M,Kevin Anderson,Fernando Verdasco,grass,wimbledon,L
684,1.0,0.5,0.0,0.5,M,Fernando Verdasco,Novak Djokovic,hard,aus,R
685,0.41666666700000005,0.429906542,0.583333333,0.570093458,M,Denis Istomin,Novak Djokovic,hard,aus,R
686,0.5,0.534482759,0.5,0.465517241,M,Marcel Granollers,Novak Djokovic,clay,french,R
687,0.5,0.41176470600000004,0.5,0.588235294,M,Joao Sousa,Novak Djokovic,clay,french,R
688,0.571428571,0.4875,0.428571429,0.5125,M,Diego Schwartzman,Novak Djokovic,clay,french,R
689,0.333333333,0.508196721,0.666666667,0.491803279,M,Albert Ramos Vinolas,Novak Djokovic,clay,french,R
690,0.5,0.537313433,0.5,0.46268656700000005,M,Dominic Thiem,Novak Djokovic,clay,french,R
691,0.666666667,0.434782609,0.333333333,0.565217391,M,Martin Klizan,Novak Djokovic,grass,wimbledon,R
692,0.0,0.487804878,1.0,0.5121951220000001,M,Adam Pavlasek,Novak Djokovic,grass,wimbledon,R
693,0.4,0.428571429,0.6,0.571428571,M,Ernests Gulbis,Novak Djokovic,grass,wimbledon,R
694,0.0,0.47826087,1.0,0.52173913,M,Adrian Mannarino,Novak Djokovic,grass,wimbledon,R
695,0.0,0.487179487,1.0,0.512820513,M,Tomas Berdych,Novak Djokovic,grass,wimbledon,R
696,0.25,0.520833333,0.75,0.47916666700000005,M,Alexander Bublik,Malek Jaziri,hard,aus,R
697,0.25,0.434782609,0.75,0.565217391,M,Mischa Zverev,Malek Jaziri,hard,aus,R
698,0.0,0.6,1.0,0.4,M,Kevin Anderson,Malek Jaziri,clay,french,R
699,1.0,0.490196078,0.0,0.509803922,M,John Millman,Malek Jaziri,hard,us,R
700,0.666666667,0.473684211,0.333333333,0.526315789,M,Lucas Pouille,Malek Jaziri,grass,wimbledon,R
701,0.5,0.543859649,0.5,0.456140351,M,Roger Federer,Noah Rubin,hard,aus,R
702,0.2,0.45588235299999996,0.8,0.544117647,M,Lukas Lacko,Dudi Sela,hard,aus,R
703,0.0,0.457142857,1.0,0.542857143,M,Sam Querrey,Dudi Sela,hard,us,R
704,0.0,0.457446809,0.0,0.542553191,M,Marcel Granollers,Dudi Sela,grass,wimbledon,R
705,0.25,0.462809917,0.75,0.5371900829999999,M,John Isner,Dudi Sela,grass,wimbledon,R
706,1.0,0.48,0.0,0.52,M,Grigor Dimitrov,Dudi Sela,grass,wimbledon,R
707,0.4,0.518518519,0.6,0.481481481,M,Kei Nishikori,Jeremy Chardy,hard,aus,R
708,0.272727273,0.44067796600000003,0.727272727,0.559322034,M,Radu Albot,Jeremy Chardy,clay,french,R
709,0.5,0.47272727299999995,0.5,0.527272727,M,Kei Nishikori,Jeremy Chardy,clay,french,R
710,0.333333333,0.5932203389999999,0.666666667,0.406779661,M,Gael Monfils,Jeremy Chardy,hard,us,R
711,0.588235294,0.506493506,0.41176470600000004,0.49350649399999996,M,Tomas Berdych,Jeremy Chardy,grass,wimbledon,R
712,0.8,0.48387096799999996,0.2,0.516129032,M,Philipp Kohlschreiber,Donald Young,hard,aus,L
713,0.4,0.492307692,0.6,0.507692308,M,David Ferrer,Donald Young,clay,french,L
714,0.7142857140000001,0.44791666700000005,0.28571428600000004,0.552083333,M,Gael Monfils,Donald Young,hard,us,L
715,0.6,0.45588235299999996,0.4,0.544117647,M,Denis Istomin,Donald Young,grass,wimbledon,L
716,0.14285714300000002,0.485294118,0.857142857,0.514705882,M,Rafael Nadal,Donald Young,grass,wimbledon,L
717,0.75,0.545454545,0.25,0.454545455,M,Alexander Zverev,Frances Tiafoe,hard,aus,R
718,0.583333333,0.492537313,0.41666666700000005,0.5074626870000001,M,Fabio Fognini,Frances Tiafoe,clay,french,R
719,0.8,0.535211268,0.2,0.46478873200000004,M,Roger Federer,Frances Tiafoe,hard,us,R
720,0.4,0.46913580200000005,0.6,0.530864198,M,Robin Haase,Frances Tiafoe,grass,wimbledon,R
721,0.363636364,0.45833333299999995,0.636363636,0.541666667,M,Alexander Zverev,Frances Tiafoe,grass,wimbledon,R
722,0.7142857140000001,0.507692308,0.28571428600000004,0.492307692,M,Milos Raonic,Gilles Muller,hard,aus,L
723,0.5,0.5301204820000001,0.5,0.469879518,M,Guillermo Garcia Lopez,Gilles Muller,clay,french,L
724,0.5,0.471698113,0.5,0.528301887,M,Bernard Tomic,Gilles Muller,hard,us,L
725,0.28571428600000004,0.482758621,0.7142857140000001,0.517241379,M,Marton Fucsovics,Gilles Muller,grass,wimbledon,L
726,0.622222222,0.545454545,0.37777777799999995,0.454545455,M,Lukas Rosol,Gilles Muller,grass,wimbledon,L
727,0.444444444,0.44262295100000004,0.5555555560000001,0.557377049,M,Aljaz Bedene,Gilles Muller,grass,wimbledon,L
728,0.571428571,0.503759398,0.428571429,0.49624060200000003,M,Rafael Nadal,Gilles Muller,grass,wimbledon,L
729,0.352941176,0.494736842,0.647058824,0.505263158,M,Marin Cilic,Gilles Muller,grass,wimbledon,L
730,0.7142857140000001,0.507042254,0.28571428600000004,0.49295774600000003,M,Grigor Dimitrov,Hyeon Chung,hard,aus,R
731,0.666666667,0.5166666670000001,0.333333333,0.483333333,M,Sam Querrey,Hyeon Chung,clay,french,R
732,0.666666667,0.418604651,0.333333333,0.581395349,M,Denis Istomin,Hyeon Chung,clay,french,R
733,0.7142857140000001,0.505617978,0.28571428600000004,0.49438202200000003,M,Kei Nishikori,Hyeon Chung,clay,french,R
734,0.625,0.458823529,0.375,0.541176471,M,Horacio Zeballos,Hyeon Chung,hard,us,R
735,0.25,0.509803922,0.75,0.490196078,M,John Isner,Hyeon Chung,hard,us,R
736,0.428571429,0.43103448299999997,0.571428571,0.568965517,M,Kyle Edmund,Pablo Carreno Busta,hard,aus,R
737,0.6,0.5,0.4,0.5,M,Denis Istomin,Pablo Carreno Busta,hard,aus,R
738,0.5,0.5,0.5,0.5,M,Florian Mayer,Pablo Carreno Busta,clay,french,R
739,0.583333333,0.5,0.41666666700000005,0.5,M,Taro Daniel,Pablo Carreno Busta,clay,french,R
740,0.0,0.45161290299999995,0.0,0.548387097,M,Grigor Dimitrov,Pablo Carreno Busta,clay,french,R
741,0.5,0.503267974,0.5,0.496732026,M,Milos Raonic,Pablo Carreno Busta,clay,french,R
742,0.0,0.5,0.0,0.5,M,Rafael Nadal,Pablo Carreno Busta,clay,french,R
743,0.75,0.5,0.25,0.5,M,Nicolas Mahut,Pablo Carreno Busta,hard,us,R
744,1.0,0.56626506,0.0,0.43373494,M,Denis Shapovalov,Pablo Carreno Busta,hard,us,R
745,0.428571429,0.516129032,0.571428571,0.48387096799999996,M,Diego Schwartzman,Pablo Carreno Busta,hard,us,R
746,1.0,0.460784314,0.0,0.539215686,M,Kevin Anderson,Pablo Carreno Busta,hard,us,R
747,0.666666667,0.52,0.333333333,0.48,F,Lesia Tsurenko,Angelique Kerber,hard,aus,L
748,0.333333333,0.507936508,0.666666667,0.49206349200000005,F,Carina Witthoeft,Angelique Kerber,hard,aus,L
749,0.0,0.41176470600000004,0.0,0.588235294,F,Kristyna Pliskova,Angelique Kerber,hard,aus,L
750,0.0,0.384615385,0.0,0.615384615,F,CoCo Vandeweghe,Angelique Kerber,hard,aus,L
751,0.0,0.514285714,0.0,0.485714286,F,Ekaterina Makarova,Angelique Kerber,clay,french,L
752,0.0,0.515151515,0.0,0.484848485,F,Naomi Osaka,Angelique Kerber,hard,us,L
753,0.0,0.5,0.0,0.5,F,Irina Falconi,Angelique Kerber,grass,wimbledon,L
754,0.0,0.528571429,0.0,0.471428571,F,Kirsten Flipkens,Angelique Kerber,grass,wimbledon,L
755,1.0,0.527027027,0.0,0.47297297299999996,F,Shelby Rogers,Angelique Kerber,grass,wimbledon,L
756,1.0,0.50877193,0.0,0.49122807,F,Garbine Muguruza,Angelique Kerber,grass,wimbledon,L
757,0.0,0.545454545,0.0,0.454545455,F,Angelique Kerber,Lesia Tsurenko,hard,aus,R
758,0.0,0.48387096799999996,0.0,0.516129032,F,Kateryna Kozlova,Lesia Tsurenko,clay,french,R
759,0.0,0.425,0.0,0.575,F,Ekaterina Makarova,Lesia Tsurenko,clay,french,R
760,0.0,0.46511627899999997,0.0,0.534883721,F,Jelena Ostapenko,Lesia Tsurenko,clay,french,R
761,0.5,0.48387096799999996,0.5,0.516129032,F,Julia Goerges,Lesia Tsurenko,grass,wimbledon,R
762,0.0,0.5,1.0,0.5,F,Viktorija Golubic,Lesia Tsurenko,grass,wimbledon,R
763,0.5,0.513513514,0.5,0.486486486,F,Magdalena Rybarikova,Lesia Tsurenko,grass,wimbledon,R
764,0.666666667,0.490909091,0.333333333,0.509090909,F,Carina Witthoeft,Eri Hozumi,hard,aus,R
765,0.25,0.490909091,0.75,0.509090909,F,Eri Hozumi,Carina Witthoeft,hard,aus,R
