,ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
157,0.0,0.5064935064935064,1.0,0.4935064935064935,M,Steve Johnson,Radu Albot,grass,wimbledon
158,0.0,0.45454545454545453,0.0,0.5454545454545454,M,Marin Cilic,Florian Mayer,grass,wimbledon
159,0.41935483870967744,0.4909090909090909,0.5806451612903226,0.509090909090909,M,Florian Mayer,Marin Cilic,grass,wimbledon
160,0.44,0.4520547945205479,0.56,0.547945205479452,M,Mikhail Youzhny,Milos Raonic,grass,wimbledon
161,1.0,0.4470588235294118,0.0,0.5529411764705883,M,Milos Raonic,Mikhail Youzhny,grass,wimbledon
162,0.2857142857142857,0.5192307692307693,0.7142857142857143,0.4807692307692308,M,Albert Ramos Vinolas,Andrey Rublev,grass,wimbledon
163,0.4,0.44339622641509435,0.6,0.5566037735849056,M,Andrey Rublev,Albert Ramos Vinolas,grass,wimbledon
164,0.4166666666666667,0.5061728395061729,0.5833333333333334,0.49382716049382713,M,Sebastian Ofner,Jack Sock,grass,wimbledon
165,0.7857142857142857,0.5189873417721519,0.21428571428571427,0.4810126582278481,M,Jack Sock,Sebastian Ofner,grass,wimbledon
166,0.36363636363636365,0.4583333333333333,0.6363636363636364,0.5416666666666666,M,Alexander Zverev,Frances Tiafoe,grass,wimbledon
167,0.2727272727272727,0.43636363636363634,0.7272727272727273,0.5636363636363636,M,Frances Tiafoe,Alexander Zverev,grass,wimbledon
168,0.3333333333333333,0.5094339622641509,0.6666666666666666,0.49056603773584906,M,Marcos Baghdatis,Grigor Dimitrov,grass,wimbledon
169,0.6,0.4722222222222222,0.4,0.5277777777777778,M,Grigor Dimitrov,Marcos Baghdatis,grass,wimbledon
170,0.25,0.4628099173553719,0.75,0.5371900826446281,M,John Isner,Dudi Sela,grass,wimbledon
171,0.5238095238095238,0.5396825396825397,0.47619047619047616,0.4603174603174603,M,Dudi Sela,John Isner,grass,wimbledon
172,0.21428571428571427,0.4946236559139785,0.7857142857142857,0.5053763440860215,M,Mikhail Kukushkin,Mischa Zverev,grass,wimbledon
173,0.3333333333333333,0.4803921568627451,0.6666666666666666,0.5196078431372549,M,Mischa Zverev,Mikhail Kukushkin,grass,wimbledon
174,0.0,0.48214285714285715,1.0,0.5178571428571429,M,Roger Federer,Dusan Lajovic,grass,wimbledon
175,0.42857142857142855,0.5957446808510638,0.5714285714285714,0.40425531914893614,M,Dusan Lajovic,Roger Federer,grass,wimbledon
176,0.47058823529411764,0.38461538461538464,0.5294117647058824,0.6153846153846154,M,Gilles Simon,Dominic Thiem,grass,wimbledon
177,0.6666666666666666,0.4946236559139785,0.3333333333333333,0.5053763440860215,M,Dominic Thiem,Gilles Simon,grass,wimbledon
178,0.6842105263157895,0.475,0.3157894736842105,0.525,M,Paolo Lorenzi,Jared Donaldson,grass,wimbledon
179,0.7142857142857143,0.5473684210526316,0.2857142857142857,0.45263157894736844,M,Jared Donaldson,Paolo Lorenzi,grass,wimbledon
180,0.0,0.5,0.0,0.5,M,Steve Darcis,David Ferrer,grass,wimbledon
181,0.0,0.6666666666666666,0.0,0.3333333333333333,M,David Ferrer,Steve Darcis,grass,wimbledon
