,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
294,0.0,0.4157303370786517,0.0,0.0,0.5094339622641509,0.49056603773584906,0.0449438202247191,F,Monica Niculescu,Anna Blinkova,94,0.5955056179775281,hard,aus
295,0.0,0.7857142857142857,0.0,0.0,0.4186046511627907,0.5813953488372093,0.023809523809523808,F,Anna Blinkova,Monica Niculescu,79,0.5119047619047619,hard,aus
296,0.01639344262295082,0.5495495495495496,0.0,0.0,0.4576271186440678,0.5423728813559322,0.06306306306306306,F,Yulia Putintseva,Lara Arruabarrena,107,0.5315315315315315,hard,aus
297,0.045454545454545456,0.6666666666666666,0.0,0.0,0.5882352941176471,0.4117647058823529,0.04040404040404041,F,Lara Arruabarrena,Yulia Putintseva,103,0.5151515151515151,hard,aus
298,0.08771929824561403,0.7037037037037037,92.85964912280701,71.38095238095238,0.5,0.5,0.037037037037037035,F,Naomi Broady,Daria Gavrilova,86,0.691358024691358,hard,aus
299,0.36538461538461536,0.611764705882353,104.90384615384616,81.57575757575758,0.4909090909090909,0.509090909090909,0.0,F,Daria Gavrilova,Naomi Broady,80,0.6470588235294118,hard,aus
300,0.16666666666666666,0.5853658536585366,106.29166666666667,79.1875,0.5,0.5,0.024390243902439025,F,Saisai Zheng,Danka Kovinic,57,0.6829268292682927,hard,aus
301,0.0,0.56,91.92857142857143,76.27777777777777,0.47619047619047616,0.5238095238095238,0.08,F,Danka Kovinic,Saisai Zheng,34,0.42,hard,aus
302,0.045454545454545456,0.5409836065573771,0.0,0.0,0.5076923076923077,0.49230769230769234,0.09016393442622951,F,Timea Bacsinszky,Camila Giorgi,110,0.5327868852459017,hard,aus
303,0.078125,0.6336633663366337,0.0,0.0,0.4642857142857143,0.5357142857142857,0.039603960396039604,F,Camila Giorgi,Timea Bacsinszky,113,0.5544554455445545,hard,aus
304,0.11428571428571428,0.603448275862069,101.6,93.52631578947368,0.46153846153846156,0.5384615384615384,0.06896551724137931,F,Ana Bogdan,Elena Vesnina,70,0.6724137931034483,hard,aus
305,0.12121212121212122,0.5409836065573771,94.18181818181819,80.0,0.6,0.4,0.04918032786885246,F,Elena Vesnina,Ana Bogdan,49,0.4918032786885246,hard,aus
306,0.25,0.5833333333333334,0.0,0.0,0.5428571428571428,0.45714285714285713,0.041666666666666664,F,Maryna Zanevska,Jennifer Brady,67,0.7291666666666666,hard,aus
307,0.06666666666666667,0.47619047619047616,0.0,0.0,0.45161290322580644,0.5483870967741935,0.09523809523809523,F,Jennifer Brady,Maryna Zanevska,44,0.49206349206349204,hard,aus
308,0.12244897959183673,0.5833333333333334,97.63265306122449,79.96666666666667,0.46153846153846156,0.5384615384615384,0.05952380952380952,F,Samantha Stosur,Heather Watson,103,0.6190476190476191,hard,aus
309,0.0821917808219178,0.6822429906542056,106.65753424657534,87.375,0.4642857142857143,0.5357142857142857,0.018691588785046728,F,Heather Watson,Samantha Stosur,88,0.5233644859813084,hard,aus
310,0.05555555555555555,0.6206896551724138,0.0,0.0,0.5,0.5,0.14942528735632185,F,Myrtille Georges,nan,102,0.5517241379310345,hard,aus
311,0.019230769230769232,0.5360824742268041,0.0,0.0,0.4883720930232558,0.5116279069767442,0.13402061855670103,F,nan,Myrtille Georges,82,0.44329896907216493,hard,aus
312,0.02857142857142857,0.7142857142857143,0.0,0.0,0.45714285714285713,0.5428571428571428,0.0,F,Anett Kontaveit,Maria Sakkari,62,0.7142857142857143,hard,aus
313,0.030303030303030304,0.6226415094339622,0.0,0.0,0.5384615384615384,0.46153846153846156,0.11320754716981132,F,Maria Sakkari,Anett Kontaveit,40,0.49056603773584906,hard,aus
314,0.028169014084507043,0.6016949152542372,97.35211267605634,89.21621621621621,0.4225352112676056,0.5774647887323944,0.0847457627118644,F,Qiang Wang,Mirjana Lucic Baroni,109,0.6016949152542372,hard,aus
315,0.0967741935483871,0.6888888888888889,98.96774193548387,75.04166666666667,0.5192307692307693,0.4807692307692308,0.044444444444444446,F,Mirjana Lucic Baroni,Qiang Wang,99,0.5777777777777777,hard,aus
316,0.07142857142857142,0.6086956521739131,96.66666666666667,75.4090909090909,0.41379310344827586,0.5862068965517241,0.07246376811594203,F,Agnieszka Radwanska,Tsvetana Pironkova,57,0.42028985507246375,hard,aus
317,0.05,0.5970149253731343,90.05,68.18518518518519,0.5384615384615384,0.46153846153846156,0.0,F,Tsvetana Pironkova,Agnieszka Radwanska,79,0.582089552238806,hard,aus
318,0.021739130434782608,0.6301369863013698,93.93478260869566,81.75,0.6136363636363636,0.38636363636363635,0.0410958904109589,F,Denisa Allertova,Dominika Cibulkova,81,0.6027397260273972,hard,aus
319,0.0425531914893617,0.6103896103896104,103.57446808510639,92.19047619047619,0.55,0.45,0.11688311688311688,F,Dominika Cibulkova,Denisa Allertova,69,0.5194805194805194,hard,aus
320,0.12,0.4807692307692308,0.0,0.0,0.4782608695652174,0.5217391304347826,0.09615384615384616,F,Su Wei Hsieh,Karin Knapp,40,0.4423076923076923,hard,aus
321,0.0,0.631578947368421,0.0,0.0,0.47619047619047616,0.5238095238095238,0.07894736842105263,F,Karin Knapp,Su Wei Hsieh,50,0.5526315789473685,hard,aus
322,0.0,0.8888888888888888,52.535714285714285,33.166666666666664,0.4594594594594595,0.5405405405405406,0.015873015873015872,F,Risa Ozaki,Sara Errani,76,0.5873015873015873,hard,aus
323,0.0425531914893617,0.6438356164383562,85.31914893617021,68.65384615384616,0.4411764705882353,0.5588235294117647,0.0,F,Sara Errani,Risa Ozaki,60,0.4657534246575342,hard,aus
324,0.2857142857142857,0.4861111111111111,107.0,91.39285714285714,0.46153846153846156,0.5384615384615384,0.125,F,Ekaterina Makarova,Ekaterina Alexandrova,58,0.5416666666666666,hard,aus
325,0.19148936170212766,0.6911764705882353,93.63829787234043,76.15789473684211,0.46938775510204084,0.5306122448979592,0.029411764705882353,F,Ekaterina Alexandrova,Ekaterina Makarova,82,0.7205882352941176,hard,aus
326,0.15789473684210525,0.7916666666666666,99.57894736842105,75.66666666666667,0.5142857142857142,0.4857142857142857,0.020833333333333332,F,Arina Rodionova,Caroline Wozniacki,64,0.7291666666666666,hard,aus
327,0.0,0.7647058823529411,89.56410256410257,73.8,0.5,0.5,0.0392156862745098,F,Caroline Wozniacki,Arina Rodionova,35,0.43137254901960786,hard,aus
328,0.05714285714285714,0.5384615384615384,0.0,0.0,0.5135135135135135,0.4864864864864865,0.07692307692307693,F,Lizette Cabrera,Donna Vekic,78,0.5692307692307692,hard,aus
329,0.021739130434782608,0.6052631578947368,0.0,0.0,0.4,0.6,0.05263157894736842,F,Donna Vekic,Lizette Cabrera,63,0.4605263157894737,hard,aus
330,0.07462686567164178,0.5877192982456141,87.49253731343283,76.2439024390244,0.5492957746478874,0.4507042253521127,0.05263157894736842,F,Naomi Osaka,Luksika Kumkhum,106,0.6228070175438597,hard,aus
331,0.16363636363636364,0.5339805825242718,99.36363636363636,70.02222222222223,0.4852941176470588,0.5147058823529411,0.02912621359223301,F,Luksika Kumkhum,Naomi Osaka,111,0.6601941747572816,hard,aus
332,0.0625,0.5245901639344263,96.21875,79.07407407407408,0.5294117647058824,0.47058823529411764,0.03278688524590164,F,Johanna Konta,Kirsten Flipkens,55,0.5573770491803278,hard,aus
333,0.023809523809523808,0.6363636363636364,99.69047619047619,83.21739130434783,0.5333333333333333,0.4666666666666667,0.015151515151515152,F,Kirsten Flipkens,Johanna Konta,72,0.6818181818181818,hard,aus
334,0.15,0.7547169811320755,98.4,82.53846153846153,0.4864864864864865,0.5135135135135135,0.0,F,Elizaveta Kulichkova,Barbora Strycova,64,0.6981132075471698,hard,aus
335,0.0,0.5263157894736842,99.66666666666667,84.21739130434783,0.5,0.5,0.07017543859649122,F,Barbora Strycova,Elizaveta Kulichkova,46,0.5263157894736842,hard,aus
336,0.0,0.3877551020408163,0.0,0.0,0.38461538461538464,0.6153846153846154,0.04081632653061224,F,Andrea Petkovic,Kayla Day,44,0.5306122448979592,hard,aus
337,0.02564102564102564,0.6290322580645161,0.0,0.0,0.45454545454545453,0.5454545454545454,0.016129032258064516,F,Kayla Day,Andrea Petkovic,67,0.7096774193548387,hard,aus
338,0.09302325581395349,0.7350427350427351,0.0,0.0,0.5384615384615384,0.46153846153846156,0.042735042735042736,F,Oceane Dodin,Cagla Buyukakcay,99,0.5555555555555556,hard,aus
339,0.06,0.5434782608695652,0.0,0.0,0.46551724137931033,0.5344827586206896,0.10869565217391304,F,Cagla Buyukakcay,Oceane Dodin,110,0.6304347826086957,hard,aus
340,0.09090909090909091,0.6567164179104478,91.97727272727273,77.8,0.4722222222222222,0.5277777777777778,0.11940298507462686,F,Caroline Garcia,Kateryna Bondarenko,70,0.5373134328358209,hard,aus
341,0.09523809523809523,0.5316455696202531,101.07142857142857,83.17241379310344,0.4666666666666667,0.5333333333333333,0.10126582278481013,F,Kateryna Bondarenko,Caroline Garcia,76,0.569620253164557,hard,aus
342,0.02,0.5555555555555556,0.0,0.0,0.5510204081632653,0.4489795918367347,0.06666666666666667,F,Nicole Gibbs,Timea Babos,75,0.5444444444444444,hard,aus
343,0.125,0.4266666666666667,0.0,0.0,0.5102040816326531,0.4897959183673469,0.02666666666666667,F,Timea Babos,Nicole Gibbs,90,0.6533333333333333,hard,aus
344,0.10714285714285714,0.5833333333333334,94.375,84.0,0.5,0.5,0.125,F,Lucie Safarova,Yanina Wickmayer,91,0.5833333333333334,hard,aus
345,0.24615384615384617,0.6435643564356436,97.84615384615384,80.62068965517241,0.5,0.5,0.06930693069306931,F,Yanina Wickmayer,Lucie Safarova,106,0.6534653465346535,hard,aus
346,0.0967741935483871,0.5081967213114754,97.70967741935483,86.82142857142857,0.45454545454545453,0.5454545454545454,0.03278688524590164,F,Serena Williams,Belinda Bencic,52,0.5409836065573771,hard,aus
347,0.23529411764705882,0.6071428571428571,103.29411764705883,87.05555555555556,0.5405405405405406,0.4594594594594595,0.07142857142857142,F,Belinda Bencic,Serena Williams,65,0.6607142857142857,hard,aus
348,0.047619047619047616,0.5943396226415094,80.92063492063492,73.75675675675676,0.5396825396825397,0.4603174603174603,0.05660377358490566,F,Carina Witthoeft,Angelique Kerber,107,0.5943396226415094,hard,aus
349,0.046875,0.6881720430107527,97.640625,91.23809523809524,0.5306122448979592,0.46938775510204084,0.08602150537634409,F,Angelique Kerber,Carina Witthoeft,92,0.5268817204301075,hard,aus
350,0.15789473684210525,0.5671641791044776,0.0,0.0,0.4897959183673469,0.5102040816326531,0.0,F,Irina Camelia Begu,Kristyna Pliskova,75,0.7313432835820896,hard,aus
351,0.08888888888888889,0.5844155844155844,0.0,0.0,0.5294117647058824,0.47058823529411764,0.1038961038961039,F,Kristyna Pliskova,Irina Camelia Begu,69,0.6623376623376623,hard,aus
352,0.05,0.5970149253731343,100.0,82.36363636363636,0.45714285714285713,0.5428571428571428,0.07462686567164178,F,Eugenie Bouchard,Shuai Peng,57,0.5223880597014925,hard,aus
353,0.13513513513513514,0.5967741935483871,100.10810810810811,82.80952380952381,0.4,0.6,0.06451612903225806,F,Shuai Peng,Eugenie Bouchard,72,0.6451612903225806,hard,aus
354,0.06521739130434782,0.5822784810126582,102.84782608695652,85.4074074074074,0.4318181818181818,0.5681818181818182,0.0759493670886076,F,CoCo Vandeweghe,Pauline Parmentier,77,0.5569620253164557,hard,aus
355,0.1016949152542373,0.6781609195402298,105.27118644067797,87.75,0.5555555555555556,0.4444444444444444,0.09195402298850575,F,Pauline Parmentier,CoCo Vandeweghe,89,0.6206896551724138,hard,aus
356,0.0,0.717948717948718,82.67857142857143,74.7,0.5757575757575758,0.42424242424242425,0.02564102564102564,F,Sorana Cirstea,nan,60,0.4230769230769231,hard,aus
357,0.0,0.5806451612903226,96.80555555555556,75.71428571428571,0.6,0.4,0.08064516129032258,F,nan,Sorana Cirstea,80,0.5645161290322581,hard,aus
358,0.014705882352941176,0.6355140186915887,90.42647058823529,81.30555555555556,0.5,0.5,0.028037383177570093,F,Shuai Zhang,Alison Riske,115,0.5794392523364486,hard,aus
359,0.014925373134328358,0.6146788990825688,86.31343283582089,77.05263157894737,0.4107142857142857,0.5892857142857143,0.03669724770642202,F,Alison Riske,Shuai Zhang,101,0.5137614678899083,hard,aus
360,0.05714285714285714,0.5555555555555556,0.0,0.0,0.55,0.45,0.047619047619047616,F,Kristina Kucova,Anastasija Sevastova,69,0.6349206349206349,hard,aus
361,0.025,0.6349206349206349,0.0,0.0,0.5294117647058824,0.47058823529411764,0.015873015873015872,F,Anastasija Sevastova,Kristina Kucova,57,0.5396825396825397,hard,aus
362,0.17777777777777778,0.5921052631578947,108.46666666666667,89.5,0.36363636363636365,0.6363636363636364,0.013157894736842105,F,nan,Samantha Crawford,72,0.5789473684210527,hard,aus
363,0.05128205128205128,0.5416666666666666,99.12820512820512,86.09375,0.4318181818181818,0.5681818181818182,0.013888888888888888,F,Samantha Crawford,nan,76,0.6111111111111112,hard,aus
364,0.14705882352941177,0.6181818181818182,99.3529411764706,85.6,0.4838709677419355,0.5161290322580645,0.01818181818181818,F,Ashleigh Barty,Shelby Rogers,45,0.5636363636363636,hard,aus
365,0.1891891891891892,0.6491228070175439,100.86486486486487,85.1,0.5581395348837209,0.4418604651162791,0.0,F,Shelby Rogers,Ashleigh Barty,67,0.7543859649122807,hard,aus
366,0.13513513513513514,0.578125,0.0,0.0,0.5,0.5,0.0625,F,Monica Puig,Mona Barthel,66,0.5,hard,aus
367,0.02702702702702703,0.6166666666666667,0.0,0.0,0.5384615384615384,0.46153846153846156,0.03333333333333333,F,Mona Barthel,Monica Puig,58,0.43333333333333335,hard,aus
368,0.024691358024691357,0.7232142857142857,85.74074074074075,74.73076923076923,0.4915254237288136,0.5084745762711864,0.044642857142857144,F,Ying Ying Duan,Varvara Lepchenko,98,0.5267857142857143,hard,aus
369,0.02531645569620253,0.7452830188679245,91.13924050632912,78.57692307692308,0.5223880597014925,0.47761194029850745,0.009433962264150943,F,Varvara Lepchenko,Ying Ying Duan,120,0.6320754716981132,hard,aus
370,0.1282051282051282,0.527027027027027,103.46153846153847,80.9,0.4722222222222222,0.5277777777777778,0.06756756756756757,F,Venus Williams,Stefanie Voegele,53,0.4864864864864865,hard,aus
371,0.13793103448275862,0.5686274509803921,102.75862068965517,82.57142857142857,0.5,0.5,0.0196078431372549,F,Stefanie Voegele,Venus Williams,72,0.6666666666666666,hard,aus
372,0.14285714285714285,0.509090909090909,95.71428571428571,72.8076923076923,0.4,0.6,0.01818181818181818,F,Julia Boserup,Elina Svitolina,67,0.5454545454545454,hard,aus
373,0.02,0.746268656716418,98.34,80.38461538461539,0.5333333333333333,0.4666666666666667,0.05970149253731343,F,Elina Svitolina,Julia Boserup,55,0.44776119402985076,hard,aus
374,0.0,0.5645161290322581,99.94285714285714,83.4,0.39285714285714285,0.6071428571428571,0.03225806451612903,F,Anastasia Pavlyuchenkova,Natalia Vikhlyantseva,50,0.45161290322580644,hard,aus
375,0.10810810810810811,0.6166666666666667,96.0,83.2,0.5526315789473685,0.4473684210526316,0.05,F,Natalia Vikhlyantseva,Anastasia Pavlyuchenkova,72,0.6333333333333333,hard,aus
376,0.0,0.5972222222222222,99.93023255813954,83.625,0.4883720930232558,0.5116279069767442,0.06944444444444445,F,Julia Goerges,Jelena Jankovic,72,0.5972222222222222,hard,aus
377,0.12121212121212122,0.5689655172413793,106.18181818181819,82.38095238095238,0.4827586206896552,0.5172413793103449,0.06896551724137931,F,Jelena Jankovic,Julia Goerges,58,0.5,hard,aus
378,0.0,0.6056338028169014,90.4186046511628,78.0909090909091,0.45161290322580644,0.5483870967741935,0.08450704225352113,F,Svetlana Kuznetsova,Jaimee Fourlis,52,0.43661971830985913,hard,aus
379,0.02702702702702703,0.6981132075471698,86.91891891891892,76.63636363636364,0.5,0.5,0.09433962264150944,F,Jaimee Fourlis,Svetlana Kuznetsova,72,0.6037735849056604,hard,aus
380,0.32142857142857145,0.6086956521739131,100.57142857142857,87.0,0.53125,0.46875,0.021739130434782608,F,Anna Blinkova,Karolina Pliskova,58,0.6956521739130435,hard,aus
381,0.125,0.3404255319148936,100.375,80.77777777777777,0.5238095238095238,0.47619047619047616,0.0851063829787234,F,Karolina Pliskova,Anna Blinkova,35,0.44680851063829785,hard,aus
382,0.09523809523809523,0.45652173913043476,87.80952380952381,57.9,0.5833333333333334,0.4166666666666667,0.10869565217391304,F,Yulia Putintseva,Jelena Ostapenko,61,0.5217391304347826,hard,aus
383,0.07317073170731707,0.6833333333333333,85.95121951219512,76.53333333333333,0.5652173913043478,0.43478260869565216,0.06666666666666667,F,Jelena Ostapenko,Yulia Putintseva,45,0.38333333333333336,hard,aus
384,0.016666666666666666,0.6521739130434783,91.95,79.48275862068965,0.5510204081632653,0.4489795918367347,0.03260869565217391,F,Ana Konjuh,Daria Gavrilova,85,0.532608695652174,hard,aus
385,0.0975609756097561,0.5189873417721519,110.29268292682927,86.12903225806451,0.5813953488372093,0.4186046511627907,0.08860759493670886,F,Daria Gavrilova,Ana Konjuh,86,0.5443037974683544,hard,aus
386,0.030303030303030304,0.515625,98.96969696969697,71.88461538461539,0.46875,0.53125,0.078125,F,Timea Bacsinszky,Danka Kovinic,62,0.5,hard,aus
387,0.04081632653061224,0.6533333333333333,85.36734693877551,74.375,0.4666666666666667,0.5333333333333333,0.02666666666666667,F,Danka Kovinic,Timea Bacsinszky,77,0.6,hard,aus
388,0.10714285714285714,0.5384615384615384,100.17857142857143,91.34782608695652,0.4722222222222222,0.5277777777777778,0.019230769230769232,F,Mandy Minella,Elena Vesnina,73,0.6923076923076923,hard,aus
389,0.018867924528301886,0.6973684210526315,98.30188679245283,81.3157894736842,0.46153846153846156,0.5384615384615384,0.05263157894736842,F,Elena Vesnina,Mandy Minella,55,0.5131578947368421,hard,aus
390,0.19117647058823528,0.5151515151515151,0.0,0.0,0.4430379746835443,0.5569620253164557,0.045454545454545456,F,Heather Watson,Jennifer Brady,129,0.5984848484848485,hard,aus
391,0.04225352112676056,0.5590551181102362,0.0,0.0,0.5194805194805194,0.4805194805194805,0.047244094488188976,F,Jennifer Brady,Heather Watson,130,0.6062992125984252,hard,aus
392,0.0,0.59375,93.82456140350877,79.6774193548387,0.43137254901960786,0.5686274509803921,0.08333333333333333,F,Maria Sakkari,nan,96,0.53125,hard,aus
393,0.04054054054054054,0.6915887850467289,90.32432432432432,77.78125,0.46774193548387094,0.532258064516129,0.009345794392523364,F,nan,Maria Sakkari,107,0.5794392523364486,hard,aus
394,0.06666666666666667,0.6521739130434783,104.23333333333333,89.07142857142857,0.5,0.5,0.043478260869565216,F,Agnieszka Radwanska,Mirjana Lucic Baroni,59,0.6086956521739131,hard,aus
395,0.03125,0.5818181818181818,91.40625,72.52631578947368,0.5,0.5,0.07272727272727272,F,Mirjana Lucic Baroni,Agnieszka Radwanska,42,0.43636363636363634,hard,aus
396,0.018867924528301886,0.654320987654321,93.41509433962264,79.96,0.46938775510204084,0.5306122448979592,0.037037037037037035,F,Su Wei Hsieh,Dominika Cibulkova,81,0.6049382716049383,hard,aus
397,0.019230769230769232,0.7222222222222222,82.21153846153847,72.55,0.525,0.475,0.0,F,Dominika Cibulkova,Su Wei Hsieh,72,0.5555555555555556,hard,aus
398,0.0,0.7708333333333334,74.45945945945945,25.5,0.7222222222222222,0.2777777777777778,0.020833333333333332,F,Ekaterina Makarova,Sara Errani,43,0.375,hard,aus
399,0.05263157894736842,0.7307692307692307,95.3157894736842,77.25,0.5185185185185185,0.48148148148148145,0.038461538461538464,F,Sara Errani,Ekaterina Makarova,57,0.5192307692307693,hard,aus
400,0.0,0.6226415094339622,93.36363636363636,76.8,0.53125,0.46875,0.09433962264150944,F,Donna Vekic,Caroline Wozniacki,64,0.6037735849056604,hard,aus
401,0.09090909090909091,0.6,101.21212121212122,83.05263157894737,0.6086956521739131,0.391304347826087,0.05454545454545454,F,Caroline Wozniacki,Donna Vekic,44,0.41818181818181815,hard,aus
402,0.14285714285714285,0.660377358490566,98.65714285714286,71.4375,0.4482758620689655,0.5517241379310345,0.03773584905660377,F,Johanna Konta,Naomi Osaka,42,0.5471698113207547,hard,aus
403,0.25,0.6792452830188679,99.72222222222223,85.625,0.45,0.55,0.018867924528301886,F,Naomi Osaka,Johanna Konta,64,0.7547169811320755,hard,aus
404,0.037037037037037035,0.72,97.62962962962963,78.22222222222223,0.4772727272727273,0.5227272727272727,0.04,F,Andrea Petkovic,Barbora Strycova,74,0.5866666666666667,hard,aus
405,0.0,0.5490196078431373,75.82142857142857,65.80952380952381,0.38095238095238093,0.6190476190476191,0.0392156862745098,F,Barbora Strycova,Andrea Petkovic,52,0.4117647058823529,hard,aus
406,0.14814814814814814,0.5510204081632653,108.9074074074074,88.82352941176471,0.47619047619047616,0.5238095238095238,0.10204081632653061,F,Caroline Garcia,Oceane Dodin,99,0.6428571428571429,hard,aus
407,0.09523809523809523,0.6116504854368932,98.17460317460318,81.44444444444444,0.5074626865671642,0.4925373134328358,0.038834951456310676,F,Oceane Dodin,Caroline Garcia,102,0.6504854368932039,hard,aus
408,0.058823529411764705,0.68,0.0,0.0,0.5333333333333333,0.4666666666666667,0.02,F,Irina Falconi,Nicole Gibbs,74,0.6,hard,aus
409,0.0,0.45569620253164556,0.0,0.0,0.5428571428571428,0.45714285714285713,0.0759493670886076,F,Nicole Gibbs,Irina Falconi,55,0.4430379746835443,hard,aus
410,0.21875,0.5517241379310345,96.25,80.21739130434783,0.4166666666666667,0.5833333333333334,0.05172413793103448,F,Serena Williams,Lucie Safarova,60,0.6206896551724138,hard,aus
411,0.2916666666666667,0.64,108.25,91.23809523809524,0.5490196078431373,0.45098039215686275,0.08,F,Lucie Safarova,Serena Williams,73,0.68,hard,aus
412,0.0,0.6538461538461539,86.29411764705883,78.57142857142857,0.46875,0.53125,0.07692307692307693,F,Kristyna Pliskova,Angelique Kerber,56,0.6153846153846154,hard,aus
413,0.2222222222222222,0.6,102.81481481481481,80.33333333333333,0.42857142857142855,0.5714285714285714,0.06666666666666667,F,Angelique Kerber,Kristyna Pliskova,41,0.4666666666666667,hard,aus
414,0.04918032786885246,0.5258620689655172,102.29508196721312,85.19607843137256,0.4861111111111111,0.5138888888888888,0.034482758620689655,F,CoCo Vandeweghe,Eugenie Bouchard,98,0.6206896551724138,hard,aus
415,0.21153846153846154,0.5909090909090909,108.03846153846153,92.65517241379311,0.46774193548387094,0.532258064516129,0.07954545454545454,F,Eugenie Bouchard,CoCo Vandeweghe,106,0.7045454545454546,hard,aus
416,0.15151515151515152,0.559322033898305,99.21212121212122,78.68,0.4146341463414634,0.5853658536585366,0.01694915254237288,F,Alison Riske,Sorana Cirstea,74,0.6949152542372882,hard,aus
417,0.05,0.6060606060606061,90.525,81.63636363636364,0.5454545454545454,0.45454545454545453,0.06060606060606061,F,Sorana Cirstea,Alison Riske,51,0.5,hard,aus
418,0.0967741935483871,0.5740740740740741,99.74193548387096,81.82608695652173,0.5,0.5,0.0,F,nan,Anastasija Sevastova,42,0.48148148148148145,hard,aus
419,0.15625,0.6666666666666666,98.78125,83.21428571428571,0.5625,0.4375,0.041666666666666664,F,Anastasija Sevastova,nan,60,0.6666666666666666,hard,aus
420,0.07017543859649122,0.7037037037037037,99.47368421052632,85.95454545454545,0.49056603773584906,0.5094339622641509,0.024691358024691357,F,Mona Barthel,Ashleigh Barty,95,0.654320987654321,hard,aus
421,0.04838709677419355,0.5794392523364486,99.33870967741936,79.3,0.5076923076923077,0.49230769230769234,0.04672897196261682,F,Ashleigh Barty,Mona Barthel,93,0.6074766355140186,hard,aus
422,0.03225806451612903,0.6078431372549019,96.7741935483871,83.52941176470588,0.47619047619047616,0.5238095238095238,0.058823529411764705,F,Venus Williams,Ying Ying Duan,35,0.4117647058823529,hard,aus
423,0.11538461538461539,0.5777777777777777,105.53846153846153,77.82352941176471,0.4838709677419355,0.5161290322580645,0.044444444444444446,F,Ying Ying Duan,Venus Williams,61,0.6888888888888889,hard,aus
424,0.12,0.5813953488372093,99.08,72.63636363636364,0.5208333333333334,0.4791666666666667,0.03488372093023256,F,Anastasia Pavlyuchenkova,Elina Svitolina,104,0.5581395348837209,hard,aus
425,0.06493506493506493,0.5968992248062015,100.54545454545455,88.16279069767442,0.547945205479452,0.4520547945205479,0.06976744186046512,F,Elina Svitolina,Anastasia Pavlyuchenkova,111,0.5658914728682171,hard,aus
426,0.011363636363636364,0.5866666666666667,97.2840909090909,80.49090909090908,0.46835443037974683,0.5316455696202531,0.04666666666666667,F,Svetlana Kuznetsova,Jelena Jankovic,136,0.5266666666666666,hard,aus
427,0.05,0.625,94.85,75.97560975609755,0.5211267605633803,0.4788732394366197,0.0546875,F,Jelena Jankovic,Svetlana Kuznetsova,142,0.5546875,hard,aus
428,0.2923076923076923,0.7386363636363636,102.07692307692308,84.0,0.5161290322580645,0.4838709677419355,0.022727272727272728,F,Jelena Ostapenko,Karolina Pliskova,112,0.7045454545454546,hard,aus
429,0.047619047619047616,0.5833333333333334,96.68253968253968,69.7948717948718,0.5344827586206896,0.46551724137931033,0.05555555555555555,F,Karolina Pliskova,Jelena Ostapenko,84,0.5370370370370371,hard,aus
430,0.03773584905660377,0.6022727272727273,93.56603773584905,77.3125,0.4897959183673469,0.5102040816326531,0.03409090909090909,F,Timea Bacsinszky,Daria Gavrilova,103,0.5568181818181818,hard,aus
431,0.056338028169014086,0.6761904761904762,89.46478873239437,78.7,0.37254901960784315,0.6274509803921569,0.0380952380952381,F,Daria Gavrilova,Timea Bacsinszky,90,0.4857142857142857,hard,aus
432,0.08108108108108109,0.5606060606060606,94.67567567567568,89.3913043478261,0.6285714285714286,0.37142857142857144,0.09090909090909091,F,Jennifer Brady,Elena Vesnina,56,0.5303030303030303,hard,aus
433,0.3333333333333333,0.47619047619047616,108.76666666666667,87.34375,0.47619047619047616,0.5238095238095238,0.015873015873015872,F,Elena Vesnina,Jennifer Brady,73,0.6666666666666666,hard,aus
434,0.0,0.7209302325581395,92.29032258064517,78.3913043478261,0.5,0.5,0.011627906976744186,F,Mirjana Lucic Baroni,Maria Sakkari,77,0.5348837209302325,hard,aus
435,0.03773584905660377,0.6625,96.24528301886792,86.04761904761905,0.5510204081632653,0.4489795918367347,0.075,F,Maria Sakkari,Mirjana Lucic Baroni,89,0.6125,hard,aus
436,0.0,0.6391752577319587,91.2741935483871,79.87096774193549,0.5384615384615384,0.46153846153846156,0.041237113402061855,F,Ekaterina Makarova,Dominika Cibulkova,100,0.5360824742268041,hard,aus
437,0.06666666666666667,0.6521739130434783,95.2,74.11111111111111,0.5522388059701493,0.44776119402985076,0.034782608695652174,F,Dominika Cibulkova,Ekaterina Makarova,112,0.5826086956521739,hard,aus
438,0.0,0.6346153846153846,97.24242424242425,77.58823529411765,0.46153846153846156,0.5384615384615384,0.038461538461538464,F,Johanna Konta,Caroline Wozniacki,40,0.5,hard,aus
439,0.20689655172413793,0.5918367346938775,104.03448275862068,93.82352941176471,0.45714285714285713,0.5428571428571428,0.061224489795918366,F,Caroline Wozniacki,Johanna Konta,61,0.7142857142857143,hard,aus
440,0.10810810810810811,0.6166666666666667,97.97297297297297,79.65,0.43902439024390244,0.5609756097560976,0.05,F,Caroline Garcia,Barbora Strycova,68,0.6833333333333333,hard,aus
441,0.02564102564102564,0.6610169491525424,100.0,82.3529411764706,0.40625,0.59375,0.05084745762711865,F,Barbora Strycova,Caroline Garcia,51,0.5423728813559322,hard,aus
442,0.037037037037037035,0.5,96.11111111111111,84.18181818181819,0.52,0.48,0.09259259259259259,F,Serena Williams,Nicole Gibbs,39,0.46296296296296297,hard,aus
