ad_acepercentage,ad_firstservepercentage,deuce_acepercentage,deuce_firstservepercentage,gender,opponent,player,surface,tournament
0.166666667,0.568965517,0.833333333,0.431034483,F,Timea Babos,Maria Sharapova,hard,us
0.333333333,0.5,0.666666667,0.5,F,Shuai Zhang,Karolina Pliskova,hard,us
0,0.484375,1,0.515625,F,Karolina Pliskova,Shuai Zhang,hard,us
0.666666667,0.507692308,0.333333333,0.492307692,F,Monica Niculescu,Jennifer Brady,hard,us
0,0.506024096,0,0.493975904,F,Jennifer Brady,Monica Niculescu,hard,us
0,0.5,0,0.5,F,CoCo Vandeweghe,Agnieszka Radwanska,hard,us
0.5,0.557142857,0.5,0.442857143,F,Agnieszka Radwanska,CoCo Vandeweghe,hard,us
1,0.5,0,0.5,F,Kurumi Nara,Lucie Safarova,hard,us
0,0.475,0,0.525,F,Lucie Safarova,Kurumi Nara,hard,us
0.25,0.511111111,0.75,0.488888889,F,Shelby Rogers,Elina Svitolina,hard,us
0.5,0.565217391,0.5,0.434782609,F,Elina Svitolina,Shelby Rogers,hard,us
0,0.46969697,0,0.53030303,F,Madison Keys,Elena Vesnina,hard,us
0.714285714,0.409836066,0.285714286,0.590163934,F,Elena Vesnina,Madison Keys,hard,us
0,0.409090909,1,0.590909091,F,Daria Kasatkina,Jelena Ostapenko,hard,us
0,0.510204082,1,0.489795918,F,Jelena Ostapenko,Daria Kasatkina,hard,us
0,0.440677966,1,0.559322034,F,Naomi Osaka,Kaia Kanepi,hard,us
0,0.438596491,1,0.561403509,F,Kaia Kanepi,Naomi Osaka,hard,us
0,0.448979592,0,0.551020408,F,nan,Ekaterina Makarova,hard,us
0.5,0.526315789,0.5,0.473684211,F,Ekaterina Makarova,nan,hard,us
0,0.481481481,0,0.518518519,F,Venus Williams,Maria Sakkari,hard,us
0,0.454545455,0,0.545454545,F,Maria Sakkari,Venus Williams,hard,us
0.2,0.44,0.8,0.56,F,Caroline Garcia,Petra Kvitova,hard,us
0.4,0.552631579,0.6,0.447368421,F,Petra Kvitova,Caroline Garcia,hard,us
0.5,0.5,0.5,0.5,F,nan,Magdalena Rybarikova,hard,us
0.5,0.545454545,0.5,0.454545455,F,Magdalena Rybarikova,nan,hard,us
1,0.625,0,0.375,F,Julia Goerges,Aleksandra Krunic,hard,us
0.6,0.516129032,0.4,0.483870968,F,Aleksandra Krunic,Julia Goerges,hard,us
0,0.5,1,0.5,F,Sloane Stephens,Ashleigh Barty,hard,us
1,0.444444444,0,0.555555556,F,Ashleigh Barty,Sloane Stephens,hard,us
0,0.452380952,0,0.547619048,F,Donna Vekic,Anastasija Sevastova,hard,us
0.5,0.575757576,0.5,0.424242424,F,Anastasija Sevastova,Donna Vekic,hard,us
1,0.525,0,0.475,F,Maria Sharapova,Sofia Kenin,hard,us
0.142857143,0.41025641,0.857142857,0.58974359,F,Sofia Kenin,Maria Sharapova,hard,us
0.666666667,0.541666667,0.333333333,0.458333333,F,Jennifer Brady,Karolina Pliskova,hard,us
0,0.4375,1,0.5625,F,Karolina Pliskova,Jennifer Brady,hard,us
0.4,0.466666667,0.6,0.533333333,F,Lucie Safarova,CoCo Vandeweghe,hard,us
0.666666667,0.520833333,0.333333333,0.479166667,F,CoCo Vandeweghe,Lucie Safarova,hard,us
1,0.45,0,0.55,F,Madison Keys,Elina Svitolina,hard,us
0,0.438596491,1,0.561403509,F,Elina Svitolina,Madison Keys,hard,us
1,0.452380952,0,0.547619048,F,Kaia Kanepi,Daria Kasatkina,hard,us
0.5,0.49122807,0.5,0.50877193,F,Daria Kasatkina,Kaia Kanepi,hard,us
0.5,0.536585366,0.5,0.463414634,F,Venus Williams,nan,hard,us
0.5,0.452830189,0.5,0.547169811,F,nan,Venus Williams,hard,us
0,0.466666667,1,0.533333333,F,nan,Petra Kvitova,hard,us
0,0.558139535,0,0.441860465,F,Petra Kvitova,nan,hard,us
0.75,0.511627907,0.25,0.488372093,F,Sloane Stephens,Julia Goerges,hard,us
0,0.568627451,1,0.431372549,F,Julia Goerges,Sloane Stephens,hard,us
0,0.425925926,0,0.574074074,F,Maria Sharapova,Anastasija Sevastova,hard,us
0.25,0.520833333,0.75,0.479166667,F,Anastasija Sevastova,Maria Sharapova,hard,us
0.5,0.526315789,0.5,0.473684211,F,CoCo Vandeweghe,Karolina Pliskova,hard,us
0.8,0.509433962,0.2,0.490566038,F,Karolina Pliskova,CoCo Vandeweghe,hard,us
0.375,0.5,0.625,0.5,F,Kaia Kanepi,Madison Keys,hard,us
0,0.488372093,0,0.511627907,F,Madison Keys,Kaia Kanepi,hard,us
0.5,0.5,0.5,0.5,F,Petra Kvitova,Venus Williams,hard,us
0.571428571,0.527272727,0.428571429,0.472727273,F,Venus Williams,Petra Kvitova,hard,us
0,0.539473684,0,0.460526316,F,Anastasija Sevastova,Sloane Stephens,hard,us
1,0.435483871,0,0.564516129,F,Sloane Stephens,Anastasija Sevastova,hard,us
0,0.451612903,0,0.548387097,F,Madison Keys,CoCo Vandeweghe,hard,us
0.75,0.566666667,0.25,0.433333333,F,CoCo Vandeweghe,Madison Keys,hard,us
0.666666667,0.464285714,0.333333333,0.535714286,F,Sloane Stephens,Venus Williams,hard,us
0.5,0.563636364,0.5,0.436363636,F,Venus Williams,Sloane Stephens,hard,us
0,0.418604651,1,0.581395349,M,Alexander Bublik,Andy Murray,grass,wimbledon
0.571428571,0.508196721,0.428571429,0.491803279,M,Andy Murray,Alexander Bublik,grass,wimbledon
0.1,0.432098765,0.9,0.567901235,M,Dustin Brown,Joao Sousa,grass,wimbledon
0.461538462,0.475,0.538461538,0.525,M,Joao Sousa,Dustin Brown,grass,wimbledon
0.6,0.474226804,0.4,0.525773196,M,Illya Marchenko,Jiri Vesely,grass,wimbledon
0.368421053,0.5,0.631578947,0.5,M,Jiri Vesely,Illya Marchenko,grass,wimbledon
0,0.46969697,0,0.53030303,M,Fabio Fognini,Dmitry Tursunov,grass,wimbledon
0.666666667,0.5,0.333333333,0.5,M,Dmitry Tursunov,Fabio Fognini,grass,wimbledon
0.666666667,0.473684211,0.333333333,0.526315789,M,Pierre Hugues Herbert,Nick Kyrgios,grass,wimbledon
0.777777778,0.515151515,0.222222222,0.484848485,M,Nick Kyrgios,Pierre Hugues Herbert,grass,wimbledon
0.5,0.5,0.5,0.5,M,Benoit Paire,Rogerio Dutra Silva,grass,wimbledon
0.4,0.5,0.6,0.5,M,Rogerio Dutra Silva,Benoit Paire,grass,wimbledon
0.411764706,0.534246575,0.588235294,0.465753425,M,Jerzy Janowicz,Denis Shapovalov,grass,wimbledon
0.25,0.413333333,0.75,0.586666667,M,Denis Shapovalov,Jerzy Janowicz,grass,wimbledon
0.666666667,0.473684211,0.333333333,0.526315789,M,Lucas Pouille,Malek Jaziri,grass,wimbledon
0.583333333,0.520547945,0.416666667,0.479452055,M,Malek Jaziri,Lucas Pouille,grass,wimbledon
0.25,0.447368421,0.75,0.552631579,M,Cameron Norrie,Jo Wilfried Tsonga,grass,wimbledon
0.333333333,0.535714286,0.666666667,0.464285714,M,Jo Wilfried Tsonga,Cameron Norrie,grass,wimbledon
0.2,0.46031746,0.8,0.53968254,M,Yen Hsun Lu,Simone Bolelli,grass,wimbledon
0.8,0.564516129,0.2,0.435483871,M,Simone Bolelli,Yen Hsun Lu,grass,wimbledon
0,0.482758621,0,0.517241379,M,Nikoloz Basilashvili,Carlos Berlocq,grass,wimbledon
1,0.453125,0,0.546875,M,Carlos Berlocq,Nikoloz Basilashvili,grass,wimbledon
1,0.536231884,0,0.463768116,M,Sam Querrey,Thomas Fabbiano,grass,wimbledon
0.5,0.566666667,0.5,0.433333333,M,Thomas Fabbiano,Sam Querrey,grass,wimbledon
0.666666667,0.447058824,0.333333333,0.552941176,M,Kevin Anderson,Fernando Verdasco,grass,wimbledon
0.48,0.484536082,0.52,0.515463918,M,Fernando Verdasco,Kevin Anderson,grass,wimbledon
0.8,0.529411765,0.2,0.470588235,M,Andreas Seppi,Norbert Gombos,grass,wimbledon
0.714285714,0.541666667,0.285714286,0.458333333,M,Norbert Gombos,Andreas Seppi,grass,wimbledon
0.714285714,0.518518519,0.285714286,0.481481481,M,Ruben Bemelmans,Tommy Haas,grass,wimbledon
0.666666667,0.47826087,0.333333333,0.52173913,M,Tommy Haas,Ruben Bemelmans,grass,wimbledon
0.5,0.464788732,0.5,0.535211268,M,Stan Wawrinka,Daniil Medvedev,grass,wimbledon
0,0.46969697,1,0.53030303,M,Daniil Medvedev,Stan Wawrinka,grass,wimbledon
0.2,0.446808511,0.8,0.553191489,M,John Millman,Rafael Nadal,grass,wimbledon
0.6,0.533333333,0.4,0.466666667,M,Rafael Nadal,John Millman,grass,wimbledon
0.6,0.455882353,0.4,0.544117647,M,Denis Istomin,Donald Young,grass,wimbledon
0.5,0.52173913,0.5,0.47826087,M,Donald Young,Denis Istomin,grass,wimbledon
0.571428571,0.485436893,0.428571429,0.514563107,M,Andrew Whittington,Thiago Monteiro,grass,wimbledon
0.666666667,0.551282051,0.333333333,0.448717949,M,Thiago Monteiro,Andrew Whittington,grass,wimbledon
0.545454545,0.511627907,0.454545455,0.488372093,M,Karen Khachanov,Andrey Kuznetsov,grass,wimbledon
0.545454545,0.5,0.454545455,0.5,M,Andrey Kuznetsov,Karen Khachanov,grass,wimbledon
0.567567568,0.531746032,0.432432432,0.468253968,M,Aljaz Bedene,Ivo Karlovic,grass,wimbledon
0.523809524,0.484615385,0.476190476,0.515384615,M,Ivo Karlovic,Aljaz Bedene,grass,wimbledon
0,0.534883721,0,0.465116279,M,Renzo Olivo,Damir Dzumhur,grass,wimbledon
1,0.5,0,0.5,M,Damir Dzumhur,Renzo Olivo,grass,wimbledon
0.428571429,0.472222222,0.571428571,0.527777778,M,Henri Laaksonen,Lukas Rosol,grass,wimbledon
0.4,0.5,0.6,0.5,M,Lukas Rosol,Henri Laaksonen,grass,wimbledon
0.555555556,0.42,0.444444444,0.58,M,Gilles Muller,Marton Fucsovics,grass,wimbledon
0.285714286,0.482758621,0.714285714,0.517241379,M,Marton Fucsovics,Gilles Muller,grass,wimbledon
0.857142857,0.512820513,0.142857143,0.487179487,M,Marco Cecchinato,Kei Nishikori,grass,wimbledon
0.5,0.5,0.5,0.5,M,Kei Nishikori,Marco Cecchinato,grass,wimbledon
0.75,0.483870968,0.25,0.516129032,M,Sergiy Stakhovsky,Julien Benneteau,grass,wimbledon
0.352941176,0.447761194,0.647058824,0.552238806,M,Julien Benneteau,Sergiy Stakhovsky,grass,wimbledon
0.6,0.524590164,0.4,0.475409836,M,Marius Copil,Peter Gojowczyk,grass,wimbledon
0.363636364,0.487804878,0.636363636,0.512195122,M,Peter Gojowczyk,Marius Copil,grass,wimbledon
0.333333333,0.52,0.666666667,0.48,M,Roberto Bautista Agut,Andreas Haider Maurer,grass,wimbledon
0.4,0.5,0.6,0.5,M,Andreas Haider Maurer,Roberto Bautista Agut,grass,wimbledon
0.181818182,0.46031746,0.818181818,0.53968254,M,Nicolas Kicker,Steve Johnson,grass,wimbledon
0.333333333,0.508474576,0.666666667,0.491525424,M,Steve Johnson,Nicolas Kicker,grass,wimbledon
0.272727273,0.5,0.727272727,0.5,M,Radu Albot,Facundo Bagnis,grass,wimbledon
0.25,0.509090909,0.75,0.490909091,M,Facundo Bagnis,Radu Albot,grass,wimbledon
0,0.363636364,0,0.636363636,M,Florian Mayer,Viktor Troicki,grass,wimbledon
0.5,0.384615385,0.5,0.615384615,M,Viktor Troicki,Florian Mayer,grass,wimbledon
0.333333333,0.474576271,0.666666667,0.525423729,M,Marin Cilic,Philipp Kohlschreiber,grass,wimbledon
0.466666667,0.428571429,0.533333333,0.571428571,M,Philipp Kohlschreiber,Marin Cilic,grass,wimbledon
0.722222222,0.513513514,0.277777778,0.486486486,M,Jan Lennard Struff,Milos Raonic,grass,wimbledon
0.666666667,0.482142857,0.333333333,0.517857143,M,Milos Raonic,Jan Lennard Struff,grass,wimbledon
0.25,0.453333333,0.75,0.546666667,M,Nicolas Mahut,Mikhail Youzhny,grass,wimbledon
0.5,0.433962264,0.5,0.566037736,M,Mikhail Youzhny,Nicolas Mahut,grass,wimbledon
0.5,0.504672897,0.5,0.495327103,M,Stefano Travaglia,Andrey Rublev,grass,wimbledon
0.6,0.479591837,0.4,0.520408163,M,Andrey Rublev,Stefano Travaglia,grass,wimbledon
0.2,0.5,0.8,0.5,M,Albert Ramos Vinolas,Jordan Thompson,grass,wimbledon
0.666666667,0.465116279,0.333333333,0.534883721,M,Jordan Thompson,Albert Ramos Vinolas,grass,wimbledon
0.333333333,0.524590164,0.666666667,0.475409836,M,Christian Garin,Jack Sock,grass,wimbledon
0.8,0.446153846,0.2,0.553846154,M,Jack Sock,Christian Garin,grass,wimbledon
0.333333333,0.432432432,0.666666667,0.567567568,M,Sebastian Ofner,Thomaz Bellucci,grass,wimbledon
0.75,0.461538462,0.25,0.538461538,M,Thomaz Bellucci,Sebastian Ofner,grass,wimbledon
0.461538462,0.511363636,0.538461538,0.488636364,M,Frances Tiafoe,Robin Haase,grass,wimbledon
0.4,0.469135802,0.6,0.530864198,M,Robin Haase,Frances Tiafoe,grass,wimbledon
0.428571429,0.44,0.571428571,0.56,M,Alexander Zverev,Evgeny Donskoy,grass,wimbledon
0.642857143,0.492753623,0.357142857,0.507246377,M,Evgeny Donskoy,Alexander Zverev,grass,wimbledon
0.777777778,0.448979592,0.222222222,0.551020408,M,Diego Schwartzman,Grigor Dimitrov,grass,wimbledon
0.5,0.479166667,0.5,0.520833333,M,Grigor Dimitrov,Diego Schwartzman,grass,wimbledon
0.5,0.465517241,0.5,0.534482759,M,Marcos Baghdatis,James Ward,grass,wimbledon
0.470588235,0.477272727,0.529411765,0.522727273,M,James Ward,Marcos Baghdatis,grass,wimbledon
0,0.457446809,0,0.542553191,M,Marcel Granollers,Dudi Sela,grass,wimbledon
0.5,0.55,0.5,0.45,M,Dudi Sela,Marcel Granollers,grass,wimbledon
0.666666667,0.52,0.333333333,0.48,M,John Isner,Taylor Fritz,grass,wimbledon
0.434782609,0.53125,0.565217391,0.46875,M,Taylor Fritz,John Isner,grass,wimbledon
0.411764706,0.4375,0.588235294,0.5625,M,Bernard Tomic,Mischa Zverev,grass,wimbledon
0.5,0.525641026,0.5,0.474358974,M,Mischa Zverev,Bernard Tomic,grass,wimbledon
0.545454545,0.472527473,0.454545455,0.527472527,M,Taro Daniel,Mikhail Kukushkin,grass,wimbledon
0.2,0.451219512,0.8,0.548780488,M,Mikhail Kukushkin,Taro Daniel,grass,wimbledon
0.454545455,0.489795918,0.545454545,0.510204082,M,Dusan Lajovic,Stefanos Tsitsipas,grass,wimbledon
0.75,0.52173913,0.25,0.47826087,M,Stefanos Tsitsipas,Dusan Lajovic,grass,wimbledon
0,0.52173913,1,0.47826087,M,Roger Federer,Alexandr Dolgopolov,grass,wimbledon
0.5,0.518518519,0.5,0.481481481,M,Alexandr Dolgopolov,Roger Federer,grass,wimbledon
0.25,0.382352941,0.75,0.617647059,M,Vasek Pospisil,Dominic Thiem,grass,wimbledon
0.714285714,0.532258065,0.285714286,0.467741935,M,Dominic Thiem,Vasek Pospisil,grass,wimbledon
0.4,0.466666667,0.6,0.533333333,M,Nicolas Jarry,Gilles Simon,grass,wimbledon
0.875,0.52,0.125,0.48,M,Gilles Simon,Nicolas Jarry,grass,wimbledon
0,0.4,0,0.6,M,Jared Donaldson,Janko Tipsarevic,grass,wimbledon
0,0.333333333,1,0.666666667,M,Janko Tipsarevic,Jared Donaldson,grass,wimbledon
0.461538462,0.475609756,0.538461538,0.524390244,M,Paolo Lorenzi,Horacio Zeballos,grass,wimbledon
0.5,0.511363636,0.5,0.488636364,M,Horacio Zeballos,Paolo Lorenzi,grass,wimbledon
0,0.535211268,0,0.464788732,M,David Ferrer,Richard Gasquet,grass,wimbledon
1,0.470588235,0,0.529411765,M,Richard Gasquet,David Ferrer,grass,wimbledon
0.555555556,0.465909091,0.444444444,0.534090909,M,Ricardas Berankis,Steve Darcis,grass,wimbledon
1,0.479591837,0,0.520408163,M,Steve Darcis,Ricardas Berankis,grass,wimbledon
0.333333333,0.515151515,0.666666667,0.484848485,M,Ryan Harrison,Borna Coric,grass,wimbledon
0.5625,0.473684211,0.4375,0.526315789,M,Borna Coric,Ryan Harrison,grass,wimbledon
0.588235294,0.506493506,0.411764706,0.493506494,M,Tomas Berdych,Jeremy Chardy,grass,wimbledon
0.25,0.5,0.75,0.5,M,Jeremy Chardy,Tomas Berdych,grass,wimbledon
0.714285714,0.588235294,0.285714286,0.411764706,M,Daniel Brands,Gael Monfils,grass,wimbledon
0.4,0.479452055,0.6,0.520547945,M,Gael Monfils,Daniel Brands,grass,wimbledon
0.875,0.541666667,0.125,0.458333333,M,Alexander Ward,Kyle Edmund,grass,wimbledon
0.666666667,0.558823529,0.333333333,0.441176471,M,Kyle Edmund,Alexander Ward,grass,wimbledon
1,0.5,0,0.5,M,Brydan Klein,Yuichi Sugita,grass,wimbledon
0.5,0.452830189,0.5,0.547169811,M,Yuichi Sugita,Brydan Klein,grass,wimbledon
0.583333333,0.514705882,0.416666667,0.485294118,M,Feliciano Lopez,Adrian Mannarino,grass,wimbledon
0.583333333,0.551020408,0.416666667,0.448979592,M,Adrian Mannarino,Feliciano Lopez,grass,wimbledon
0.294117647,0.483516484,0.705882353,0.516483516,M,Thanasi Kokkinakis,Juan Martin Del Potro,grass,wimbledon
0.4375,0.506849315,0.5625,0.493150685,M,Juan Martin Del Potro,Thanasi Kokkinakis,grass,wimbledon
0.428571429,0.477272727,0.571428571,0.522727273,M,Victor Estrella Burgos,Ernests Gulbis,grass,wimbledon
0,0.425,0,0.575,M,Ernests Gulbis,Victor Estrella Burgos,grass,wimbledon
0.5,0.528571429,0.5,0.471428571,M,Ernesto Escobedo,Adam Pavlasek,grass,wimbledon
0.666666667,0.493150685,0.333333333,0.506849315,M,Adam Pavlasek,Ernesto Escobedo,grass,wimbledon
0,0.333333333,0,0.666666667,M,Novak Djokovic,Martin Klizan,grass,wimbledon
0.666666667,0.434782609,0.333333333,0.565217391,M,Martin Klizan,Novak Djokovic,grass,wimbledon
0.555555556,0.483870968,0.444444444,0.516129032,M,Dustin Brown,Andy Murray,grass,wimbledon
0.5,0.531914894,0.5,0.468085106,M,Andy Murray,Dustin Brown,grass,wimbledon
0.4,0.481012658,0.6,0.518987342,M,Fabio Fognini,Jiri Vesely,grass,wimbledon
0.727272727,0.508474576,0.272727273,0.491525424,M,Jiri Vesely,Fabio Fognini,grass,wimbledon
0.428571429,0.46,0.571428571,0.54,M,Benoit Paire,Pierre Hugues Herbert,grass,wimbledon
0.5,0.423076923,0.5,0.576923077,M,Pierre Hugues Herbert,Benoit Paire,grass,wimbledon
0.461538462,0.475609756,0.538461538,0.524390244,M,Lucas Pouille,Jerzy Janowicz,grass,wimbledon
0.388888889,0.460526316,0.611111111,0.539473684,M,Jerzy Janowicz,Lucas Pouille,grass,wimbledon
0.538461538,0.509803922,0.461538462,0.490196078,M,Simone Bolelli,Jo Wilfried Tsonga,grass,wimbledon
0,0.515151515,1,0.484848485,M,Jo Wilfried Tsonga,Simone Bolelli,grass,wimbledon
0.333333333,0.506849315,0.666666667,0.493150685,M,Sam Querrey,Nikoloz Basilashvili,grass,wimbledon
0.40625,0.516129032,0.59375,0.483870968,M,Nikoloz Basilashvili,Sam Querrey,grass,wimbledon
0.5625,0.528301887,0.4375,0.471698113,M,Andreas Seppi,Kevin Anderson,grass,wimbledon
0.7,0.469387755,0.3,0.530612245,M,Kevin Anderson,Andreas Seppi,grass,wimbledon
0.75,0.545454545,0.25,0.454545455,M,Daniil Medvedev,Ruben Bemelmans,grass,wimbledon
0.583333333,0.454545455,0.416666667,0.545454545,M,Ruben Bemelmans,Daniil Medvedev,grass,wimbledon
0.5,0.527272727,0.5,0.472727273,M,Donald Young,Rafael Nadal,grass,wimbledon
0.142857143,0.485294118,0.857142857,0.514705882,M,Rafael Nadal,Donald Young,grass,wimbledon
0.5,0.554216867,0.5,0.445783133,M,Karen Khachanov,Thiago Monteiro,grass,wimbledon
0.533333333,0.443396226,0.466666667,0.556603774,M,Thiago Monteiro,Karen Khachanov,grass,wimbledon
0.583333333,0.453125,0.416666667,0.546875,M,Damir Dzumhur,Aljaz Bedene,grass,wimbledon
1,0.546875,0,0.453125,M,Aljaz Bedene,Damir Dzumhur,grass,wimbledon
0.32,0.478991597,0.68,0.521008403,M,Gilles Muller,Lukas Rosol,grass,wimbledon
0.622222222,0.545454545,0.377777778,0.454545455,M,Lukas Rosol,Gilles Muller,grass,wimbledon
0.714285714,0.548387097,0.285714286,0.451612903,M,Sergiy Stakhovsky,Kei Nishikori,grass,wimbledon
0.428571429,0.486842105,0.571428571,0.513157895,M,Kei Nishikori,Sergiy Stakhovsky,grass,wimbledon
0.25,0.448275862,0.75,0.551724138,M,Roberto Bautista Agut,Peter Gojowczyk,grass,wimbledon
1,0.478873239,0,0.521126761,M,Peter Gojowczyk,Roberto Bautista Agut,grass,wimbledon
0.7,0.542168675,0.3,0.457831325,M,Radu Albot,Steve Johnson,grass,wimbledon
0,0.506493506,1,0.493506494,M,Steve Johnson,Radu Albot,grass,wimbledon
0,0.454545455,0,0.545454545,M,Marin Cilic,Florian Mayer,grass,wimbledon
0.419354839,0.490909091,0.580645161,0.509090909,M,Florian Mayer,Marin Cilic,grass,wimbledon
0.44,0.452054795,0.56,0.547945205,M,Mikhail Youzhny,Milos Raonic,grass,wimbledon
1,0.447058824,0,0.552941176,M,Milos Raonic,Mikhail Youzhny,grass,wimbledon
0.285714286,0.519230769,0.714285714,0.480769231,M,Albert Ramos Vinolas,Andrey Rublev,grass,wimbledon
0.4,0.443396226,0.6,0.556603774,M,Andrey Rublev,Albert Ramos Vinolas,grass,wimbledon
0.416666667,0.50617284,0.583333333,0.49382716,M,Sebastian Ofner,Jack Sock,grass,wimbledon
0.785714286,0.518987342,0.214285714,0.481012658,M,Jack Sock,Sebastian Ofner,grass,wimbledon
0.363636364,0.458333333,0.636363636,0.541666667,M,Alexander Zverev,Frances Tiafoe,grass,wimbledon
0.272727273,0.436363636,0.727272727,0.563636364,M,Frances Tiafoe,Alexander Zverev,grass,wimbledon
0.333333333,0.509433962,0.666666667,0.490566038,M,Marcos Baghdatis,Grigor Dimitrov,grass,wimbledon
0.6,0.472222222,0.4,0.527777778,M,Grigor Dimitrov,Marcos Baghdatis,grass,wimbledon
0.25,0.462809917,0.75,0.537190083,M,John Isner,Dudi Sela,grass,wimbledon
0.523809524,0.53968254,0.476190476,0.46031746,M,Dudi Sela,John Isner,grass,wimbledon
0.214285714,0.494623656,0.785714286,0.505376344,M,Mikhail Kukushkin,Mischa Zverev,grass,wimbledon
0.333333333,0.480392157,0.666666667,0.519607843,M,Mischa Zverev,Mikhail Kukushkin,grass,wimbledon
0,0.482142857,1,0.517857143,M,Roger Federer,Dusan Lajovic,grass,wimbledon
0.428571429,0.595744681,0.571428571,0.404255319,M,Dusan Lajovic,Roger Federer,grass,wimbledon
0.470588235,0.384615385,0.529411765,0.615384615,M,Gilles Simon,Dominic Thiem,grass,wimbledon
0.666666667,0.494623656,0.333333333,0.505376344,M,Dominic Thiem,Gilles Simon,grass,wimbledon
0.684210526,0.475,0.315789474,0.525,M,Paolo Lorenzi,Jared Donaldson,grass,wimbledon
0.714285714,0.547368421,0.285714286,0.452631579,M,Jared Donaldson,Paolo Lorenzi,grass,wimbledon
0,0.5,0,0.5,M,Steve Darcis,David Ferrer,grass,wimbledon
0,0.666666667,0,0.333333333,M,David Ferrer,Steve Darcis,grass,wimbledon
0.466666667,0.518987342,0.533333333,0.481012658,M,Tomas Berdych,Ryan Harrison,grass,wimbledon
0.5,0.5,0.5,0.5,M,Ryan Harrison,Tomas Berdych,grass,wimbledon
0.461538462,0.452054795,0.538461538,0.547945205,M,Kyle Edmund,Gael Monfils,grass,wimbledon
0.2,0.446428571,0.8,0.553571429,M,Gael Monfils,Kyle Edmund,grass,wimbledon
0.5,0.581196581,0.5,0.418803419,M,Adrian Mannarino,Yuichi Sugita,grass,wimbledon
0.555555556,0.515151515,0.444444444,0.484848485,M,Yuichi Sugita,Adrian Mannarino,grass,wimbledon
0.714285714,0.565217391,0.285714286,0.434782609,M,Ernests Gulbis,Juan Martin Del Potro,grass,wimbledon
0.636363636,0.6,0.363636364,0.4,M,Juan Martin Del Potro,Ernests Gulbis,grass,wimbledon
0.6,0.533333333,0.4,0.466666667,M,Novak Djokovic,Adam Pavlasek,grass,wimbledon
0,0.487804878,1,0.512195122,M,Adam Pavlasek,Novak Djokovic,grass,wimbledon
0.6,0.454545455,0.4,0.545454545,M,Fabio Fognini,Andy Murray,grass,wimbledon
0.666666667,0.507936508,0.333333333,0.492063492,M,Andy Murray,Fabio Fognini,grass,wimbledon
0.357142857,0.555555556,0.642857143,0.444444444,M,Jerzy Janowicz,Benoit Paire,grass,wimbledon
0.5,0.523809524,0.5,0.476190476,M,Benoit Paire,Jerzy Janowicz,grass,wimbledon
0.75,0.484848485,0.25,0.515151515,M,Sam Querrey,Jo Wilfried Tsonga,grass,wimbledon
0.571428571,0.525641026,0.428571429,0.474358974,M,Jo Wilfried Tsonga,Sam Querrey,grass,wimbledon
0.5,0.508474576,0.5,0.491525424,M,Ruben Bemelmans,Kevin Anderson,grass,wimbledon
0.333333333,0.430379747,0.666666667,0.569620253,M,Kevin Anderson,Ruben Bemelmans,grass,wimbledon
1,0.492307692,0,0.507692308,M,Karen Khachanov,Rafael Nadal,grass,wimbledon
0.333333333,0.507042254,0.666666667,0.492957746,M,Rafael Nadal,Karen Khachanov,grass,wimbledon
0.428571429,0.555555556,0.571428571,0.444444444,M,Gilles Muller,Aljaz Bedene,grass,wimbledon
0.444444444,0.442622951,0.555555556,0.557377049,M,Aljaz Bedene,Gilles Muller,grass,wimbledon
0.4,0.511363636,0.6,0.488636364,M,Roberto Bautista Agut,Kei Nishikori,grass,wimbledon
1,0.494845361,0,0.505154639,M,Kei Nishikori,Roberto Bautista Agut,grass,wimbledon
0.571428571,0.52,0.428571429,0.48,M,Marin Cilic,Steve Johnson,grass,wimbledon
0.4375,0.461538462,0.5625,0.538461538,M,Steve Johnson,Marin Cilic,grass,wimbledon
0.466666667,0.442622951,0.533333333,0.557377049,M,Albert Ramos Vinolas,Milos Raonic,grass,wimbledon
0.444444444,0.493506494,0.555555556,0.506493506,M,Milos Raonic,Albert Ramos Vinolas,grass,wimbledon
1,0.471698113,0,0.528301887,M,Alexander Zverev,Sebastian Ofner,grass,wimbledon
0.75,0.510638298,0.25,0.489361702,M,Sebastian Ofner,Alexander Zverev,grass,wimbledon
0.4,0.448275862,0.6,0.551724138,M,Dudi Sela,Grigor Dimitrov,grass,wimbledon
1,0.48,0,0.52,M,Grigor Dimitrov,Dudi Sela,grass,wimbledon
0.166666667,0.444444444,0.833333333,0.555555556,M,Roger Federer,Mischa Zverev,grass,wimbledon
0.461538462,0.471698113,0.538461538,0.528301887,M,Mischa Zverev,Roger Federer,grass,wimbledon
0.5,0.481481481,0.5,0.518518519,M,Jared Donaldson,Dominic Thiem,grass,wimbledon
0.333333333,0.425,0.666666667,0.575,M,Dominic Thiem,Jared Donaldson,grass,wimbledon
0.333333333,0.553571429,0.666666667,0.446428571,M,Tomas Berdych,David Ferrer,grass,wimbledon
0.333333333,0.444444444,0.666666667,0.555555556,M,David Ferrer,Tomas Berdych,grass,wimbledon
0.461538462,0.495238095,0.538461538,0.504761905,M,Adrian Mannarino,Gael Monfils,grass,wimbledon
0.571428571,0.504761905,0.428571429,0.495238095,M,Gael Monfils,Adrian Mannarino,grass,wimbledon
0.538461538,0.571428571,0.461538462,0.428571429,M,Novak Djokovic,Ernests Gulbis,grass,wimbledon
