1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
0.150943396,0.61627907,0,0,0.549019608,0.450980392,0.034883721,F,Elena Vesnina,Anna Blinkova,92,0.593023256,grass,wimbledon
0.021276596,0.671428571,96.82978723,79.57894737,0.488372093,0.511627907,0.057142857,F,Catherine Bellis,Victoria Azarenka,89,0.614285714,grass,wimbledon
0.017857143,0.615384615,94.89285714,81.90322581,0.488888889,0.511111111,0.043956044,F,Victoria Azarenka,Catherine Bellis,72,0.494505495,grass,wimbledon
0.175,0.588235294,101.675,83.66666667,0.512820513,0.487179487,0.058823529,F,Heather Watson,Maryna Zanevska,61,0.573529412,grass,wimbledon
0.130434783,0.638888889,100.4347826,76.65217391,0.42,0.58,0.041666667,F,Maryna Zanevska,Heather Watson,79,0.694444444,grass,wimbledon
0,0.583333333,0,0,0.607142857,0.392857143,0.05,F,Anastasija Sevastova,Yulia Putintseva,60,0.466666667,grass,wimbledon
0.081632653,0.620253165,0,0,0.468085106,0.531914894,0.037974684,F,Yulia Putintseva,Anastasija Sevastova,79,0.594936709,grass,wimbledon
0,0.718309859,91.70588235,76.61111111,0.488372093,0.511627907,0.028169014,F,Eugenie Bouchard,Carla Suarez Navarro,82,0.605633803,grass,wimbledon
0.043478261,0.58974359,102.4565217,84.87096774,0.435897436,0.564102564,0.012820513,F,Carla Suarez Navarro,Eugenie Bouchard,67,0.5,grass,wimbledon
0.063829787,0.494736842,0,0,0.518518519,0.481481481,0.052631579,F,Shuai Peng,Marketa Vondrousova,85,0.568421053,grass,wimbledon
0.015873016,0.677419355,0,0,0.467741935,0.532258065,0,F,Marketa Vondrousova,Shuai Peng,103,0.666666667,grass,wimbledon
0.093023256,0.754385965,101.6511628,91.1,0.575,0.425,0.070175439,F,Laura Robson,Beatriz Haddad Maia,61,0.701754386,grass,wimbledon
0.03125,0.603773585,95.5625,73.11111111,0.53125,0.46875,0.056603774,F,Beatriz Haddad Maia,Laura Robson,49,0.603773585,grass,wimbledon
0,0.564516129,101.6571429,80.90909091,0.5,0.5,0.080645161,F,Simona Halep,Marina Erakovic,49,0.483870968,grass,wimbledon
0.03030303,0.6,88.90909091,77.55555556,0.444444444,0.555555556,0.072727273,F,Marina Erakovic,Simona Halep,68,0.654545455,grass,wimbledon
0,0.777777778,86.35714286,74.82352941,0.5,0.5,0.033333333,F,Kirsten Flipkens,Angelique Kerber,84,0.577777778,grass,wimbledon
0.022222222,0.642857143,93.02222222,80.65217391,0.447368421,0.552631579,0.028571429,F,Angelique Kerber,Kirsten Flipkens,76,0.542857143,grass,wimbledon
0.116666667,0.582524272,0,0,0.492957746,0.507042254,0.058252427,F,Lucie Safarova,Shelby Rogers,102,0.689320388,grass,wimbledon
0.129032258,0.688888889,0,0,0.542372881,0.457627119,0.088888889,F,Shelby Rogers,Lucie Safarova,91,0.655555556,grass,wimbledon
0,0.559139785,0,0,0.530612245,0.469387755,0.075268817,F,Bethanie Mattek Sands,Sorana Cirstea,84,0.52688172,grass,wimbledon
0,0.602409639,0,0,0.5,0.5,0.036144578,F,Sorana Cirstea,Bethanie Mattek Sands,92,0.578313253,grass,wimbledon
0.161290323,0.508196721,102.0645161,87.86666667,0.485714286,0.514285714,0,F,Garbine Muguruza,Yanina Wickmayer,54,0.573770492,grass,wimbledon
0.131578947,0.655172414,100.6052632,86.6,0.512820513,0.487179487,0,F,Yanina Wickmayer,Garbine Muguruza,65,0.672413793,grass,wimbledon
0.090909091,0.653465347,93.46969697,69.45454545,0.588235294,0.411764706,0.01980198,F,Christina McHale,Agnieszka Radwanska,116,0.673267327,grass,wimbledon
0.073529412,0.571428571,102.1617647,79.91666667,0.507042254,0.492957746,0.025210084,F,Agnieszka Radwanska,Christina McHale,104,0.596638655,grass,wimbledon
0,0.574468085,91.77777778,82.05555556,0.611111111,0.388888889,0.042553191,F,Timea Bacsinszky,Kristina Kucova,23,0.382978723,grass,wimbledon
0.157894737,0.655172414,93.63157895,82.22222222,0.5,0.5,0.034482759,F,Kristina Kucova,Timea Bacsinszky,53,0.827586207,grass,wimbledon
0,0.808080808,0,0,0.470588235,0.529411765,0.04040404,F,Polona Hercog,Varvara Lepchenko,86,0.515151515,grass,wimbledon
0.036363636,0.591397849,0,0,0.448275862,0.551724138,0.053763441,F,Varvara Lepchenko,Polona Hercog,106,0.623655914,grass,wimbledon
0.052631579,0.745098039,99.13157895,85,0.590909091,0.409090909,0.098039216,F,Svetlana Kuznetsova,Ekaterina Makarova,47,0.431372549,grass,wimbledon
0.119047619,0.677419355,95,80.41176471,0.405405405,0.594594595,0.048387097,F,Ekaterina Makarova,Svetlana Kuznetsova,66,0.596774194,grass,wimbledon
0.107142857,0.622222222,103.1964286,81.4375,0.555555556,0.444444444,0.022222222,F,Magdalena Rybarikova,Karolina Pliskova,94,0.6,grass,wimbledon
0.113207547,0.514563107,105.3584906,78.32653061,0.412698413,0.587301587,0.009708738,F,Karolina Pliskova,Magdalena Rybarikova,99,0.611650485,grass,wimbledon
0.02,0.684931507,0,0,0.477272727,0.522727273,0.04109589,F,Viktorija Golubic,Lesia Tsurenko,72,0.602739726,grass,wimbledon
0,0.661538462,0,0,0.486486486,0.513513514,0.046153846,F,Lesia Tsurenko,Viktorija Golubic,66,0.569230769,grass,wimbledon
0.076923077,0.684210526,0,0,0.41025641,0.58974359,0.01754386,F,Denisa Allertova,Petra Martic,63,0.684210526,grass,wimbledon
0.03030303,0.611111111,0,0,0.433333333,0.566666667,0.111111111,F,Petra Martic,Denisa Allertova,48,0.555555556,grass,wimbledon
0.063492063,0.724137931,0,0,0.489361702,0.510638298,0.022988506,F,Arina Rodionova,Zarina Diyas,89,0.540229885,grass,wimbledon
0,0.626506024,0,0,0.463414634,0.536585366,0.060240964,F,Zarina Diyas,Arina Rodionova,81,0.493975904,grass,wimbledon
0.215686275,0.56043956,67.80392157,37.8125,0.452830189,0.547169811,0.087912088,F,Alison Riske,Kristina Mladenovic,93,0.582417582,grass,wimbledon
0.027777778,0.765957447,61.98611111,43.66666667,0.481481481,0.518518519,0.010638298,F,Kristina Mladenovic,Alison Riske,92,0.574468085,grass,wimbledon
0.038461538,0.433333333,0,0,0.5,0.5,0.05,F,Coco Vandeweghe,Tatjana Maria,46,0.566666667,grass,wimbledon
0.08,0.490196078,0,0,0.512820513,0.487179487,0.058823529,F,Tatjana Maria,Coco Vandeweghe,65,0.764705882,grass,wimbledon
0.027027027,0.596774194,0,0,0.454545455,0.545454545,0.080645161,F,Anett Kontaveit,Daria Kasatkina,42,0.532258065,grass,wimbledon
0.179487179,0.847826087,0,0,0.540540541,0.459459459,0,F,Daria Kasatkina,Anett Kontaveit,66,0.804347826,grass,wimbledon
0.026315789,0.575757576,93,74.36,0.53125,0.46875,0.045454545,F,Caroline Wozniacki,Tsvetana Pironkova,51,0.484848485,grass,wimbledon
0.083333333,0.654545455,100.0833333,83.63157895,0.472222222,0.527777778,0,F,Tsvetana Pironkova,Caroline Wozniacki,70,0.654545455,grass,wimbledon
0,0.781818182,83.27906977,77.36363636,0.428571429,0.571428571,0.018181818,F,Jennifer Brady,Dominika Cibulkova,61,0.763636364,grass,wimbledon
0.194444444,0.631578947,88.75,78.17647059,0.368421053,0.631578947,0.070175439,F,Dominika Cibulkova,Jennifer Brady,51,0.666666667,grass,wimbledon
0.096774194,0.601941748,0,0,0.516666667,0.483333333,0.058252427,F,Ana Konjuh,Irina Camelia Begu,98,0.582524272,grass,wimbledon
0.107142857,0.583333333,0,0,0.5,0.5,0.083333333,F,Irina Camelia Begu,Ana Konjuh,101,0.604166667,grass,wimbledon
0.06,0.649350649,0,0,0.386363636,0.613636364,0.025974026,F,Naomi Osaka,Barbora Strycova,74,0.571428571,grass,wimbledon
0.022727273,0.578947368,0,0,0.47826087,0.52173913,0.052631579,F,Barbora Strycova,Naomi Osaka,79,0.605263158,grass,wimbledon
0.066666667,0.606060606,101.1,88.2,0.448275862,0.551724138,0.04040404,F,Venus Williams,Qiang Wang,87,0.585858586,grass,wimbledon
0.111111111,0.620689655,101.0925926,86.84615385,0.465517241,0.534482759,0.08045977,F,Qiang Wang,Venus Williams,99,0.666666667,grass,wimbledon
0.056603774,0.535353535,94.22641509,71.09302326,0.482758621,0.517241379,0.03030303,F,Francoise Abanda,Jelena Ostapenko,105,0.585858586,grass,wimbledon
0.089552239,0.663366337,94.44776119,84.82142857,0.518518519,0.481481481,0.059405941,F,Jelena Ostapenko,Francoise Abanda,95,0.534653465,grass,wimbledon
0.031746032,0.577981651,104.952381,94.25,0.464788732,0.535211268,0.091743119,F,Madison Keys,Camila Giorgi,105,0.651376147,grass,wimbledon
0.053571429,0.658823529,105.6071429,86.73076923,0.490196078,0.509803922,0.035294118,F,Camila Giorgi,Madison Keys,89,0.6,grass,wimbledon
0.046875,0.666666667,0,0,0.593220339,0.406779661,0.072916667,F,Aryna Sabalenka,Carina Witthoeft,98,0.614583333,grass,wimbledon
0.096774194,0.62,0,0,0.475409836,0.524590164,0.05,F,Carina Witthoeft,Aryna Sabalenka,98,0.61,grass,wimbledon
0.117647059,0.472222222,89.11764706,76.57142857,0.5,0.5,0.138888889,F,Elina Svitolina,Francesca Schiavone,27,0.388888889,grass,wimbledon
0.12,0.581395349,78.44,81.8125,0.466666667,0.533333333,0.046511628,F,Francesca Schiavone,Elina Svitolina,52,0.697674419,grass,wimbledon
0.155844156,0.631147541,103.5974026,88.6097561,0.524390244,0.475609756,0.032786885,F,Donna Vekic,Johanna Konta,130,0.672131148,grass,wimbledon
0.131578947,0.562962963,106.1447368,90.78846154,0.505747126,0.494252874,0.051851852,F,Johanna Konta,Donna Vekic,127,0.644444444,grass,wimbledon
0.043478261,0.638888889,0,0,0.450704225,0.549295775,0.037037037,F,Kristyna Pliskova,Maria Sakkari,112,0.657407407,grass,wimbledon
0.119402985,0.626168224,0,0,0.424242424,0.575757576,0.037383178,F,Maria Sakkari,Kristyna Pliskova,103,0.61682243,grass,wimbledon
0.051282051,0.65,98.56410256,87.71428571,0.525,0.475,0,F,Ana Bogdan,Caroline Garcia,68,0.666666667,grass,wimbledon
0.09375,0.47761194,92.90625,80.125,0.487179487,0.512820513,0.044776119,F,Caroline Garcia,Ana Bogdan,59,0.582089552,grass,wimbledon
0,0.74025974,76.42105263,71.8125,0.43902439,0.56097561,0.051948052,F,Petra Kvitova,Madison Brengle,85,0.532467532,grass,wimbledon
0.109090909,0.639534884,99.38181818,92.45454545,0.5,0.5,0.104651163,F,Madison Brengle,Petra Kvitova,78,0.488372093,grass,wimbledon
0,0.635135135,97.4893617,93.04166667,0.525,0.475,0.040540541,F,Victoria Azarenka,Elena Vesnina,57,0.540540541,grass,wimbledon
0.258064516,0.543859649,97.51612903,80.22727273,0.4,0.6,0.070175439,F,Elena Vesnina,Victoria Azarenka,74,0.701754386,grass,wimbledon
0.034482759,0.537037037,94.17241379,80.8,0.4375,0.5625,0.092592593,F,Anastasija Sevastova,Heather Watson,61,0.592592593,grass,wimbledon
0,0.574468085,95.92592593,77.9,0.722222222,0.277777778,0,F,Heather Watson,Anastasija Sevastova,40,0.382978723,grass,wimbledon
0,0.729166667,0,0,0.409090909,0.590909091,0,F,Shuai Peng,Carla Suarez Navarro,35,0.458333333,grass,wimbledon
0.033333333,0.652173913,0,0,0.454545455,0.545454545,0,F,Carla Suarez Navarro,Shuai Peng,59,0.717391304,grass,wimbledon
0,0.580246914,99.93617021,89.32142857,0.512195122,0.487804878,0.074074074,F,Simona Halep,Beatriz Haddad Maia,65,0.50617284,grass,wimbledon
0.063829787,0.746031746,93.23404255,81.25,0.487179487,0.512820513,0.063492063,F,Beatriz Haddad Maia,Simona Halep,79,0.619047619,grass,wimbledon
0.013513514,0.678899083,90.59459459,76.64516129,0.432835821,0.567164179,0.036697248,F,Shelby Rogers,Angelique Kerber,110,0.614678899,grass,wimbledon
0.092307692,0.590909091,101.5230769,86.6744186,0.52238806,0.47761194,0.018181818,F,Angelique Kerber,Shelby Rogers,109,0.609090909,grass,wimbledon
0.048780488,0.719298246,100.5853659,82.1875,0.592592593,0.407407407,0,F,Garbine Muguruza,Sorana Cirstea,44,0.473684211,grass,wimbledon
0,0.615384615,99.65625,86,0.485714286,0.514285714,0.019230769,F,Sorana Cirstea,Garbine Muguruza,65,0.673076923,grass,wimbledon
0,0.744680851,90.71428571,75.13043478,0.490909091,0.509090909,0.010638298,F,Timea Bacsinszky,Agnieszka Radwanska,89,0.585106383,grass,wimbledon
0.02173913,0.621621622,94.15217391,78.96153846,0.55,0.45,0.027027027,F,Agnieszka Radwanska,Timea Bacsinszky,79,0.540540541,grass,wimbledon
0.074074074,0.6,109.5185185,97.26666667,0.52173913,0.47826087,0.066666667,F,Svetlana Kuznetsova,Polona Hercog,40,0.511111111,grass,wimbledon
0,0.740740741,90.575,79.92307692,0.486486486,0.513513514,0.018518519,F,Polona Hercog,Svetlana Kuznetsova,59,0.685185185,grass,wimbledon
0.121212121,0.611111111,102.4848485,80.80952381,0.617647059,0.382352941,0,F,Lesia Tsurenko,Magdalena Rybarikova,68,0.62962963,grass,wimbledon
0.054054054,0.660714286,93.7027027,82.46666667,0.409090909,0.590909091,0.071428571,F,Magdalena Rybarikova,Lesia Tsurenko,42,0.392857143,grass,wimbledon
0.072727273,0.670731707,97.07272727,81,0.5625,0.4375,0.048780488,F,Zarina Diyas,Petra Martic,85,0.585365854,grass,wimbledon
0.037735849,0.746478873,95.73584906,89.70588235,0.5,0.5,0.014084507,F,Petra Martic,Zarina Diyas,68,0.478873239,grass,wimbledon
0.02,0.78125,95.3,84.7,0.612903226,0.387096774,0.0625,F,Coco Vandeweghe,Alison Riske,46,0.484375,grass,wimbledon
0.259259259,0.551020408,108.7407407,90.15789474,0.470588235,0.529411765,0.06122449,F,Alison Riske,Coco Vandeweghe,67,0.693877551,grass,wimbledon
0.056338028,0.689320388,97.36619718,91.26923077,0.473684211,0.526315789,0.058252427,F,Caroline Wozniacki,Anett Kontaveit,93,0.553398058,grass,wimbledon
0.017857143,0.608695652,101.0178571,85.29032258,0.464285714,0.535714286,0.054347826,F,Anett Kontaveit,Caroline Wozniacki,102,0.608695652,grass,wimbledon
0.061728395,0.642857143,94.81481481,83.95121951,0.565217391,0.434782609,0.031746032,F,Ana Konjuh,Dominika Cibulkova,112,0.547619048,grass,wimbledon
0.114754098,0.59223301,106.3606557,83.57894737,0.516666667,0.483333333,0.038834951,F,Dominika Cibulkova,Ana Konjuh,117,0.582524272,grass,wimbledon
0.137254902,0.689189189,104.7254902,86.52380952,0.510638298,0.489361702,0.027027027,F,Venus Williams,Naomi Osaka,65,0.635135135,grass,wimbledon
0.128205128,0.582089552,105.2307692,88.34782609,0.469387755,0.530612245,0.074626866,F,Naomi Osaka,Venus Williams,76,0.731343284,grass,wimbledon
0.111111111,0.529411765,99.25,76.92592593,0.522727273,0.477272727,0.073529412,F,Camila Giorgi,Jelena Ostapenko,72,0.647058824,grass,wimbledon
0.125,0.615384615,107,96.55,0.540540541,0.459459459,0.076923077,F,Jelena Ostapenko,Camila Giorgi,61,0.569230769,grass,wimbledon
0.043478261,0.707692308,96.23913043,88.42857143,0.466666667,0.533333333,0.076923077,F,Elina Svitolina,Carina Witthoeft,49,0.461538462,grass,wimbledon
0.085714286,0.673076923,101.2571429,80.25,0.424242424,0.575757576,0.019230769,F,Carina Witthoeft,Elina Svitolina,68,0.634615385,grass,wimbledon
0.137931034,0.630434783,106.7241379,89.4,0.571428571,0.428571429,0.043478261,F,Maria Sakkari,Johanna Konta,66,0.760869565,grass,wimbledon
0.078947368,0.567164179,98.65789474,86.25925926,0.444444444,0.555555556,0.029850746,F,Johanna Konta,Maria Sakkari,47,0.537313433,grass,wimbledon
0.1,0.666666667,107,92.11111111,0.526315789,0.473684211,0.033333333,F,Madison Brengle,Caroline Garcia,36,0.633333333,grass,wimbledon
0,0.764705882,79.80769231,75.83333333,0.470588235,0.529411765,0.029411765,F,Caroline Garcia,Madison Brengle,28,0.5,grass,wimbledon
0.054545455,0.654761905,95.96363636,80.59090909,0.431372549,0.568627451,0.083333333,F,Heather Watson,Victoria Azarenka,98,0.607142857,grass,wimbledon
0.066666667,0.594059406,99.15,80.42105263,0.462962963,0.537037037,0.02970297,F,Victoria Azarenka,Heather Watson,87,0.534653465,grass,wimbledon
0.047619048,0.591549296,100.2857143,81.33333333,0.536585366,0.463414634,0.028169014,F,Simona Halep,Shuai Peng,68,0.577464789,grass,wimbledon
0.096153846,0.712328767,96.11538462,79.8,0.456521739,0.543478261,0.01369863,F,Shuai Peng,Simona Halep,76,0.630136986,grass,wimbledon
0.01754386,0.662790698,89.29824561,73.14285714,0.452830189,0.547169811,0.011627907,F,Garbine Muguruza,Angelique Kerber,91,0.61627907,grass,wimbledon
0.086206897,0.623655914,98.34482759,80.23529412,0.581818182,0.418181818,0.010752688,F,Angelique Kerber,Garbine Muguruza,88,0.591397849,grass,wimbledon
0,0.653846154,90.21568627,74.44444444,0.488372093,0.511627907,0,F,Svetlana Kuznetsova,Agnieszka Radwanska,59,0.551282051,grass,wimbledon
0.052631579,0.678571429,92.13157895,75.88235294,0.45,0.55,0.017857143,F,Agnieszka Radwanska,Svetlana Kuznetsova,75,0.714285714,grass,wimbledon
0.040816327,0.653333333,101.4897959,76.68181818,0.575,0.425,0.053333333,F,Petra Martic,Magdalena Rybarikova,79,0.533333333,grass,wimbledon
0.016393443,0.726190476,98.06557377,83.35,0.511111111,0.488888889,0.035714286,F,Magdalena Rybarikova,Petra Martic,80,0.535714286,grass,wimbledon
0.2,0.555555556,110.6,89.73913043,0.472222222,0.527777778,0.018518519,F,Caroline Wozniacki,Coco Vandeweghe,53,0.666666667,grass,wimbledon
0,0.673469388,98.06060606,82.6875,0.40625,0.59375,0,F,Coco Vandeweghe,Caroline Wozniacki,50,0.653061224,grass,wimbledon
0.074074074,0.613636364,103.8518519,84.06666667,0.5,0.5,0.045454545,F,Venus Williams,Ana Konjuh,30,0.545454545,grass,wimbledon
0.230769231,0.764705882,106.6538462,95,0.464285714,0.535714286,0.029411765,F,Ana Konjuh,Venus Williams,48,0.823529412,grass,wimbledon
0.05,0.606060606,95.98333333,66.64516129,0.576923077,0.423076923,0.080808081,F,Elina Svitolina,Jelena Ostapenko,93,0.525252525,grass,wimbledon
0.125,0.506329114,97.675,81.11428571,0.394736842,0.605263158,0.050632911,F,Jelena Ostapenko,Elina Svitolina,85,0.481012658,grass,wimbledon
0.107692308,0.656565657,103.2923077,90.54545455,0.449275362,0.550724638,0.01010101,F,Caroline Garcia,Johanna Konta,103,0.696969697,grass,wimbledon
0.173913043,0.726315789,106.6811594,93.30434783,0.540983607,0.459016393,0.031578947,F,Johanna Konta,Caroline Garcia,91,0.642105263,grass,wimbledon
0.022222222,0.652173913,97.15555556,82.59090909,0.472222222,0.527777778,0.028985507,F,Simona Halep,Victoria Azarenka,65,0.52173913,grass,wimbledon
0.020833333,0.676056338,97.83333333,82.55,0.571428571,0.428571429,0.042253521,F,Victoria Azarenka,Simona Halep,75,0.591549296,grass,wimbledon
0.047619048,0.646153846,95.30952381,80.42857143,0.522727273,0.477272727,0.030769231,F,Svetlana Kuznetsova,Garbine Muguruza,59,0.676923077,grass,wimbledon
0.032258065,0.688888889,92.74193548,83,0.4,0.6,0.022222222,F,Garbine Muguruza,Svetlana Kuznetsova,51,0.666666667,grass,wimbledon
0.037037037,0.574468085,101.0740741,79.78947368,0.515151515,0.484848485,0.021276596,F,Coco Vandeweghe,Magdalena Rybarikova,59,0.70212766,grass,wimbledon
0.041666667,0.421052632,107.5,92.11538462,0.483870968,0.516129032,0.122807018,F,Magdalena Rybarikova,Coco Vandeweghe,45,0.543859649,grass,wimbledon
0.195121951,0.661290323,101.2682927,92.17647059,0.452380952,0.547619048,0.064516129,F,Jelena Ostapenko,Venus Williams,66,0.677419355,grass,wimbledon
0.03125,0.571428571,96,77.04545455,0.5625,0.4375,0.035714286,F,Venus Williams,Jelena Ostapenko,52,0.571428571,grass,wimbledon
0.039473684,0.684684685,104,89.28125,0.493333333,0.506666667,0.027027027,F,Simona Halep,Johanna Konta,114,0.675675676,grass,wimbledon
0.039473684,0.660869565,98.05263158,85.86111111,0.5,0.5,0.026086957,F,Johanna Konta,Simona Halep,112,0.660869565,grass,wimbledon
0.111111111,0.675,95.88888889,80.61538462,0.433333333,0.566666667,0,F,Magdalena Rybarikova,Garbine Muguruza,61,0.75,grass,wimbledon
0.090909091,0.622641509,101.4848485,73.78947368,0.409090909,0.590909091,0.018867925,F,Garbine Muguruza,Magdalena Rybarikova,32,0.41509434,grass,wimbledon
0,0.66,104.0909091,91.26666667,0.486486486,0.513513514,0.04,F,Johanna Konta,Venus Williams,66,0.74,grass,wimbledon
0.159090909,0.676923077,103.7045455,92.23529412,0.472222222,0.527777778,0.061538462,F,Venus Williams,Johanna Konta,49,0.553846154,grass,wimbledon
