,1st_ace_percentage,1st_serve_percentage,1st_velocity,2nd_velocity,ad_percentage,deuce_percentage,double_fault_percentage,gender,opponent,player,points_won,serve_win_percentage,surface,tournament
109,0.2857142857142857,0.6363636363636364,118.53061224489795,88.75,0.4727272727272727,0.5272727272727272,0.05194805194805195,M,Roberto Bautista Agut,Juan Martin del Potro,94,0.7142857142857143,hard,us
110,0.0,0.6179775280898876,107.98181818181818,84.9375,0.5094339622641509,0.49056603773584906,0.02247191011235955,M,Dominic Thiem,Adrian Mannarino,86,0.5955056179775281,hard,us
111,0.07142857142857142,0.6730769230769231,108.0,93.51515151515152,0.5070422535211268,0.49295774647887325,0.009615384615384616,M,Adrian Mannarino,Dominic Thiem,107,0.6826923076923077,hard,us
112,0.3220338983050847,0.5728155339805825,125.16949152542372,94.48780487804878,0.5131578947368421,0.4868421052631579,0.02912621359223301,M,Radu Albot,Sam Querrey,113,0.7378640776699029,hard,us
113,0.05128205128205128,0.7358490566037735,102.28205128205128,86.16666666666667,0.4492753623188406,0.5507246376811594,0.03773584905660377,M,Sam Querrey,Radu Albot,96,0.6509433962264151,hard,us
114,0.06779661016949153,0.6276595744680851,110.15254237288136,86.94117647058823,0.4857142857142857,0.5142857142857142,0.010638297872340425,M,John Isner,Mischa Zverev,107,0.7446808510638298,hard,us
115,0.14925373134328357,0.6633663366336634,120.31343283582089,104.14814814814815,0.453125,0.546875,0.06930693069306931,M,Mischa Zverev,John Isner,88,0.6336633663366337,hard,us
116,0.019230769230769232,0.5977011494252874,103.40384615384616,90.3030303030303,0.46511627906976744,0.5348837209302325,0.022988505747126436,M,Paolo Lorenzi,Thomas Fabbiano,78,0.4942528735632184,hard,us
117,0.1346153846153846,0.6046511627906976,114.21153846153847,83.96875,0.5098039215686274,0.49019607843137253,0.023255813953488372,M,Thomas Fabbiano,Paolo Lorenzi,95,0.5930232558139535,hard,us
118,0.2,0.6470588235294118,118.6,95.74074074074075,0.47540983606557374,0.5245901639344263,0.03529411764705882,M,Borna Coric,Kevin Anderson,90,0.7176470588235294,hard,us
119,0.041666666666666664,0.6486486486486487,105.95833333333333,85.30434782608695,0.4888888888888889,0.5111111111111111,0.04054054054054054,M,Kevin Anderson,Borna Coric,69,0.6081081081081081,hard,us
120,0.16,0.6329113924050633,112.56,94.20833333333333,0.5636363636363636,0.43636363636363634,0.06329113924050633,M,Kyle Edmund,Denis Shapovalov,98,0.6962025316455697,hard,us
121,0.030303030303030304,0.6407766990291263,107.34848484848484,87.97222222222223,0.4666666666666667,0.5333333333333333,0.009708737864077669,M,Denis Shapovalov,Kyle Edmund,84,0.5825242718446602,hard,us
122,0.09259259259259259,0.5934065934065934,109.01851851851852,86.63636363636364,0.5306122448979592,0.46938775510204084,0.04395604395604396,M,Pablo Carreno Busta,Nicolas Mahut,70,0.5384615384615384,hard,us
123,0.06896551724137931,0.7837837837837838,105.53448275862068,79.33333333333333,0.5094339622641509,0.49056603773584906,0.013513513513513514,M,Nicolas Mahut,Pablo Carreno Busta,95,0.7162162162162162,hard,us
124,0.15,0.5357142857142857,114.2,90.48936170212765,0.5,0.5,0.044642857142857144,M,Mikhail Kukushkin,Lucas Pouille,117,0.6785714285714286,hard,us
125,0.13043478260869565,0.6160714285714286,100.92753623188406,85.02439024390245,0.5211267605633803,0.4788732394366197,0.017857142857142856,M,Lucas Pouille,Mikhail Kukushkin,107,0.6339285714285714,hard,us
